Units: Ratio
Ref Chan:Resp Chan	0-Z:0-Z
Channel Name	I1 : I2
Channel Comment	 : 

Frequency	 Real	 Imaginary

Units:
Hz	V / V	 
0.0000000000000e+000	       -5.153581	               0
1.2500000000000e+000	     -0.05080307	       0.4369077
2.5000000000000e+000	     -0.07634684	        0.195439
3.7500000000000e+000	     -0.08145652	       0.1183392
5.0000000000000e+000	      -0.0778907	      0.07923485
6.2500000000000e+000	     -0.07502772	      0.04394993
7.5000000000000e+000	     -0.09231985	      0.04231462
8.7500000000000e+000	     -0.07475319	      0.02913366
1.0000000000000e+001	     -0.07608706	      0.02113659
1.1250000000000e+001	     -0.07155294	      0.01303382
1.2500000000000e+001	     -0.06600813	      0.00697445
1.3750000000000e+001	     -0.06072302	   -0.0009342512
1.5000000000000e+001	      -0.0570908	     -0.01085825
1.6250000000000e+001	     -0.04927469	     -0.01647001
1.7500000000000e+001	      -0.0461772	      -0.0232851
1.8750000000000e+001	     -0.03909823	      -0.0273157
2.0000000000000e+001	      -0.0327474	     -0.03288674
2.1250000000000e+001	     -0.02746645	     -0.03338938
2.2500000000000e+001	     -0.02564319	     -0.03544204
2.3750000000000e+001	     -0.02422531	     -0.03264903
2.5000000000000e+001	     -0.02244521	     -0.03007843
2.6250000000000e+001	     -0.01962129	     -0.02806806
2.7500000000000e+001	     -0.01889106	     -0.02821882
2.8750000000000e+001	     -0.01840974	     -0.02499833
3.0000000000000e+001	     -0.02573649	      0.01193691
3.1250000000000e+001	     0.005840366	      -0.0207015
3.2500000000000e+001	     0.007620039	     -0.01851398
3.3750000000000e+001	     0.009642364	     -0.01723341
3.5000000000000e+001	      0.01169095	     -0.01468612
3.6250000000000e+001	      0.01389143	     -0.01132461
3.7500000000000e+001	      0.01400705	    -0.007821014
3.8750000000000e+001	      0.01451436	    -0.005288321
4.0000000000000e+001	      0.01381574	    -0.003047107
4.1250000000000e+001	      0.01341787	   -0.0008134391
4.2500000000000e+001	       0.0117646	     0.001053215
4.3750000000000e+001	      0.01082578	     0.003380288
4.5000000000000e+001	     0.008878857	     0.004990057
4.6250000000000e+001	     0.006250715	      0.00808451
4.7500000000000e+001	     0.002735486	     0.009116048
4.8750000000000e+001	    0.0001119333	      0.01123035
5.0000000000000e+001	    -0.006168771	      0.01319578
5.1250000000000e+001	    -0.007396872	      0.01507634
5.2500000000000e+001	     -0.01017731	      0.01581325
5.3750000000000e+001	     -0.01499411	      0.01611358
5.5000000000000e+001	     -0.02041429	      0.01661439
5.6250000000000e+001	     -0.02630262	      0.01833702
5.7500000000000e+001	     -0.03892932	      0.02394113
5.8750000000000e+001	     -0.06594318	       0.0397866
6.0000000000000e+001	       -0.130874	       0.1624994
6.1250000000000e+001	       0.1417651	      0.07611699
6.2500000000000e+001	       0.0619873	      0.02419441
6.3750000000000e+001	      0.03723568	      0.01794685
6.5000000000000e+001	      0.02589877	      0.01322943
6.6250000000000e+001	      0.01696871	      0.01037246
6.7500000000000e+001	      0.01265292	     0.007987437
