Units: Ratio
Ref Chan:Resp Chan	0-Z:0-Z
Channel Name	I1 : I2
Channel Comment	 : 

Frequency	 Real	 Imaginary

Units:
Hz	V / V	 
1.3000000000000e+002	   -0.0002271988	    -0.004681313
1.3125000000000e+002	      0.00142652	    -0.005885558
1.3250000000000e+002	     0.001657542	    -0.006280815
1.3375000000000e+002	     0.002495756	     -0.00720256
1.3500000000000e+002	     0.002999827	    -0.008113536
1.3625000000000e+002	     0.003307511	    -0.009089336
1.3750000000000e+002	      0.00322812	     -0.01177382
1.3875000000000e+002	     0.002127429	      -0.0141386
1.4000000000000e+002	    -0.006872876	     -0.01775999
1.4125000000000e+002	     -0.01387805	    0.0003566149
1.4250000000000e+002	   -0.0005258885	     0.004411357
1.4375000000000e+002	     0.003370987	     0.002466708
1.4500000000000e+002	      0.00618319	    0.0008510376
1.4625000000000e+002	      0.00702656	    0.0009137971
1.4750000000000e+002	     0.008290854	     0.000263867
1.4875000000000e+002	     0.007741488	    0.0003297253
1.5000000000000e+002	     0.008353053	      0.01367419
1.5125000000000e+002	      0.01565094	    -0.003259943
1.5250000000000e+002	      0.01342242	    -0.002241495
1.5375000000000e+002	      0.01290515	    -0.002446808
1.5500000000000e+002	      0.01128179	    -0.002731767
1.5625000000000e+002	       0.0108017	    -0.001879027
1.5750000000000e+002	      0.01050474	   -0.0005100055
1.5875000000000e+002	     0.009997953	    0.0001965061
1.6000000000000e+002	      0.01009922	     0.000901394
1.6125000000000e+002	     0.009799041	     0.001863372
1.6250000000000e+002	     0.009955394	     0.002300774
1.6375000000000e+002	      0.01014056	     0.002487848
1.6500000000000e+002	     0.009187222	     0.002070572
1.6625000000000e+002	     0.008700621	      0.00253611
1.6750000000000e+002	     0.009051715	      0.00274501
1.6875000000000e+002	     0.008769048	     0.003044829
1.7000000000000e+002	       0.0102464	     0.002596185
1.7125000000000e+002	      0.01113395	     0.001434261
1.7250000000000e+002	      0.01208155	   -0.0001015894
1.7375000000000e+002	      0.01450227	    -0.002997599
1.7500000000000e+002	      0.01753358	     -0.01028957
1.7625000000000e+002	     0.005500944	     -0.03230094
1.7750000000000e+002	      -0.0178749	    -0.004086819
1.7875000000000e+002	    -0.006696332	      0.00111278
1.8000000000000e+002	    -0.002559964	     0.002143815
1.8125000000000e+002	    0.0004081517	    0.0007530616
1.8250000000000e+002	     0.001645333	    0.0007377762
1.8375000000000e+002	     0.002805213	   -0.0004956102
1.8500000000000e+002	     0.004824604	    -0.000726234
1.8625000000000e+002	      0.00608757	    -0.001993803
1.8750000000000e+002	     0.007561027	    -0.003104894
1.8875000000000e+002	     0.008630098	    -0.003197105
1.9000000000000e+002	      0.01028892	     -0.00427543
1.9125000000000e+002	      0.01217073	    -0.005489515
1.9250000000000e+002	      0.01363734	    -0.005633481
1.9375000000000e+002	        0.015852	     -0.00673394
1.9500000000000e+002	       0.0182638	    -0.007260517
1.9625000000000e+002	      0.02020246	    -0.007587277
1.9750000000000e+002	      0.02298562	    -0.008264076
1.9875000000000e+002	      0.02628544	    -0.008430316
2.0000000000000e+002	      0.04005815	    -0.002061383
2.0125000000000e+002	      0.03768082	     -0.01769418
2.0250000000000e+002	      0.04449692	     -0.02040667
2.0375000000000e+002	      0.05561364	     -0.02667626
2.0500000000000e+002	      0.07352101	      -0.0436124
2.0625000000000e+002	      0.09404273	     -0.09269368
2.0750000000000e+002	      0.03069001	      -0.2029516
2.0875000000000e+002	       -0.127508	      -0.1179811
2.1000000000000e+002	     -0.08774615	     -0.02745154
2.1125000000000e+002	     -0.05871992	     -0.01159427
2.1250000000000e+002	      -0.0439453	    -0.006129596
2.1375000000000e+002	     -0.03499345	    -0.003605834
2.1500000000000e+002	     -0.02852872	    -0.001641872
2.1625000000000e+002	     -0.02470751	   -0.0007864542
2.1750000000000e+002	     -0.02163115	   2.701214e-005
2.1875000000000e+002	     -0.01832705	    0.0003235339
2.2000000000000e+002	     -0.01796824	    0.0007468243
2.2125000000000e+002	     -0.01656219	     0.001748135
2.2250000000000e+002	     -0.01529612	     0.001933956
2.2375000000000e+002	     -0.01525952	     0.001873704
2.2500000000000e+002	     -0.01435558	     0.003070341
2.2625000000000e+002	     -0.01461022	     0.002496546
2.2750000000000e+002	     -0.01366375	      0.00332145
2.2875000000000e+002	     -0.01294257	     0.002794407
2.3000000000000e+002	      -0.0134817	     0.002775859
2.3125000000000e+002	     -0.01294703	      0.00218696
2.3250000000000e+002	     -0.01321358	     0.002235869
2.3375000000000e+002	     -0.01332769	     0.002322609
2.3500000000000e+002	     -0.01305757	     0.001839784
2.3625000000000e+002	     -0.01232563	     0.001763828
2.3750000000000e+002	     -0.01244787	   2.660577e-005
2.3875000000000e+002	     -0.01272504	    0.0003812405
2.4000000000000e+002	     -0.01200108	    0.0004300602
2.4125000000000e+002	     -0.01194936	   -0.0001187708
2.4250000000000e+002	     -0.01160487	    -0.001444181
2.4375000000000e+002	       -0.011766	    -0.001045156
2.4500000000000e+002	     -0.01131783	    -0.001809211
2.4625000000000e+002	     -0.01152174	    -0.001912776
2.4750000000000e+002	     -0.01057747	    -0.002504515
2.4875000000000e+002	     -0.01236574	    -0.002883117
2.5000000000000e+002	     -0.02084698	       0.0026569
2.5125000000000e+002	     -0.00451479	   -0.0008060382
2.5250000000000e+002	    -0.005520328	    -0.001918511
2.5375000000000e+002	    -0.006450362	    -0.002340683
2.5500000000000e+002	    -0.006266495	    -0.003397776
2.5625000000000e+002	    -0.006723871	    -0.002047747
2.5750000000000e+002	    -0.005196974	    -0.001826741
2.5875000000000e+002	    -0.005310641	    -0.003305988
2.6000000000000e+002	     -0.00467308	    -0.002344422
2.6125000000000e+002	    -0.004627578	    -0.002083498
2.6250000000000e+002	    -0.003659642	    -0.001923446
2.6375000000000e+002	    -0.003857177	   -0.0009047005
2.6500000000000e+002	    -0.002987814	   -0.0009664945
2.6625000000000e+002	     -0.00329698	    -0.000710575
2.6750000000000e+002	    -0.003159161	   -0.0006087403
2.6875000000000e+002	    -0.003661707	   -0.0006131096
2.7000000000000e+002	    -0.002480801	   -0.0007765035
2.7125000000000e+002	    -0.003265332	   -0.0001695543
2.7250000000000e+002	    -0.003202598	    0.0006261108
2.7375000000000e+002	    -0.004024156	     0.001347336
2.7500000000000e+002	    -0.003601934	     0.001143409
2.7625000000000e+002	     -0.00397768	     0.001487555
2.7750000000000e+002	    -0.004272327	     0.002259826
2.7875000000000e+002	    -0.004864461	     0.001911771
2.8000000000000e+002	    -0.005006823	     0.002153901
2.8125000000000e+002	    -0.005545745	     0.002958622
2.8250000000000e+002	    -0.005603192	      0.00203402
2.8375000000000e+002	    -0.006035122	     0.002274597
2.8500000000000e+002	    -0.006768492	     0.002211185
2.8625000000000e+002	    -0.006643516	     0.001560784
2.8750000000000e+002	    -0.007127494	     0.002021056
2.8875000000000e+002	    -0.007315135	     0.001609911
2.9000000000000e+002	    -0.007370785	    0.0007107949
2.9125000000000e+002	    -0.008788709	    0.0009048344
2.9250000000000e+002	    -0.008308992	    0.0003956112
2.9375000000000e+002	    -0.008624734	   5.030485e-005
2.9500000000000e+002	    -0.008907121	    0.0006279706
2.9625000000000e+002	    -0.008505257	   -0.0009652359
2.9750000000000e+002	    -0.009286603	   -0.0006646105
2.9875000000000e+002	    -0.008868043	    -0.001049443
3.0000000000000e+002	     -0.01090094	    -0.002321031
3.0125000000000e+002	    -0.008627936	    -0.000459801
3.0250000000000e+002	    -0.009238808	    -0.001379905
3.0375000000000e+002	    -0.008245791	    -0.001488401
3.0500000000000e+002	    -0.008980433	    -0.002235995
3.0625000000000e+002	    -0.009235173	    -0.001573581
3.0750000000000e+002	    -0.007445825	    -0.001731608
3.0875000000000e+002	    -0.007789801	    -0.003253556
3.1000000000000e+002	    -0.007409751	     -0.00269606
3.1125000000000e+002	    -0.007719464	    -0.001960003
3.1250000000000e+002	    -0.006763164	    -0.001641976
3.1375000000000e+002	    -0.006961687	    -0.002117243
3.1500000000000e+002	    -0.006170443	    -0.002489476
3.1625000000000e+002	    -0.006632048	    -0.002554526
3.1750000000000e+002	    -0.006035981	    -0.002483065
3.1875000000000e+002	    -0.006375046	     -0.00122858
3.2000000000000e+002	     -0.00551789	    -0.001366983
3.2125000000000e+002	    -0.005676231	    -0.001528275
3.2250000000000e+002	     -0.00701749	   -0.0005088159
3.2375000000000e+002	    -0.005746714	   -0.0003572438
3.2500000000000e+002	    -0.005426399	    0.0005237325
3.2625000000000e+002	    -0.006370869	     0.001011102
3.2750000000000e+002	    -0.006395804	     0.001229714
3.2875000000000e+002	    -0.006670858	     0.001974022
3.3000000000000e+002	    -0.006432431	      0.00175207
3.3125000000000e+002	    -0.006274169	     0.001700846
3.3250000000000e+002	    -0.007107062	     0.001579624
3.3375000000000e+002	    -0.007371637	     0.002375955
3.3500000000000e+002	    -0.008174486	     0.002164797
3.3625000000000e+002	    -0.007636583	     0.002728677
3.3750000000000e+002	    -0.007768904	     0.002794424
