Units: Ratio
Ref Chan:Resp Chan	0-Z:0-Z
Channel Name	I1 : I2
Channel Comment	 : 

Frequency	 Real	 Imaginary
7.1250000000000e+001	       0.7640037	      0.03072109
7.2500000000000e+001	         0.71553	      0.05468432
7.3750000000000e+001	       0.6713392	      0.07903694
7.5000000000000e+001	       0.6211275	      0.09375035
7.6250000000000e+001	       0.5866191	       0.1272192
7.7500000000000e+001	       0.5442792	       0.1359025
7.8750000000000e+001	       0.5256187	       0.1552787
8.0000000000000e+001	       0.4944054	       0.1579263
8.1250000000000e+001	       0.4490446	       0.1603269
8.2500000000000e+001	       0.4183539	       0.1612061
8.3750000000000e+001	       0.3690344	       0.1525937
8.5000000000000e+001	       0.3319354	       0.1432091
8.6250000000000e+001	       0.2962392	       0.1258947
8.7500000000000e+001	       0.2646792	       0.1069031
8.8750000000000e+001	       0.2375314	      0.08407664
9.0000000000000e+001	       0.2187505	      0.06371942
9.1250000000000e+001	        0.208121	      0.03605483
9.2500000000000e+001	        0.203775	      0.01879895
9.3750000000000e+001	       0.1925696	      0.01217217
9.5000000000000e+001	       0.1807512	      0.02654172
9.6250000000000e+001	        0.182967	      0.03271045
9.7500000000000e+001	       0.1707983	      0.03437353
9.8750000000000e+001	       0.1512463	      0.03439993
1.0000000000000e+002	        0.125621	      0.01971898
1.0125000000000e+002	       0.1116667	       0.0215692
1.0250000000000e+002	       0.1058342	     0.006368911
1.0375000000000e+002	      0.09502837	     -0.00693776
1.0500000000000e+002	      0.09838465	     -0.02732725
1.0625000000000e+002	      0.09766615	     -0.04700272
1.0750000000000e+002	        0.113135	     -0.06320274
1.0875000000000e+002	       0.1172144	     -0.07729667
1.1000000000000e+002	       0.1322352	     -0.08795328
1.1125000000000e+002	       0.1401692	     -0.09691162
1.1250000000000e+002	       0.1494252	     -0.09796774
1.1375000000000e+002	       0.1582571	      -0.1029559
1.1500000000000e+002	        0.168892	     -0.09523499
1.1625000000000e+002	       0.1819505	     -0.08869628
1.1750000000000e+002	         0.18202	     -0.07430846
1.1875000000000e+002	       0.1920581	     -0.05944572
1.2000000000000e+002	       0.1888992	     -0.03644208
1.2125000000000e+002	       0.1939677	     -0.01924396
1.2250000000000e+002	       0.1935256	    -0.009936295
1.2375000000000e+002	        0.191651	   -0.0003383211
1.2500000000000e+002	       0.1764152	      0.01294223
1.2625000000000e+002	       0.1695893	      0.02370565
1.2750000000000e+002	        0.160429	       0.0342689
1.2875000000000e+002	       0.1540197	      0.04486312
1.3000000000000e+002	        0.143016	       0.0481629
1.3125000000000e+002	       0.1265571	      0.06215442
1.3250000000000e+002	       0.1138396	      0.06761956
1.3375000000000e+002	      0.09475129	       0.0747541
1.3500000000000e+002	      0.07011846	      0.08422272
1.3625000000000e+002	      0.05030321	      0.08633687
1.3750000000000e+002	      0.02169193	      0.09005982
1.3875000000000e+002	     0.000743843	      0.09144258
1.4000000000000e+002	     -0.01850077	      0.08520433
1.4125000000000e+002	     -0.03116008	      0.08145783
1.4250000000000e+002	     -0.03388875	       0.0883405
1.4375000000000e+002	     -0.03804463	      0.09464692
1.4500000000000e+002	     -0.05432507	      0.09805842
1.4625000000000e+002	     -0.09365176	        0.104851
1.4750000000000e+002	      -0.1338169	        0.110153
1.4875000000000e+002	      -0.1783779	       0.1092356
1.5000000000000e+002	      -0.2498049	       0.1076413
1.5125000000000e+002	      -0.2753223	       0.1149545
1.5250000000000e+002	      -0.3253012	       0.1243789
1.5375000000000e+002	      -0.3606417	       0.1526965
1.5500000000000e+002	       -0.371769	       0.1849707
1.5625000000000e+002	      -0.3458634	        0.196815
1.5750000000000e+002	      -0.3285901	        0.166392
1.5875000000000e+002	      -0.3440426	       0.1320076
1.6000000000000e+002	      -0.3774984	        0.111087
1.6125000000000e+002	      -0.4168481	        0.103286
1.6250000000000e+002	        -0.47449	      0.09269072
1.6375000000000e+002	      -0.5572785	      0.09144079
1.6500000000000e+002	      -0.6392409	       0.1018469
1.6625000000000e+002	      -0.7569114	        0.114695
1.6750000000000e+002	      -0.9004226	        0.137025
1.6875000000000e+002	       -1.112072	        0.180097
1.7000000000000e+002	        -1.38592	       0.3002824
1.7125000000000e+002	       -1.780001	       0.4733175
1.7250000000000e+002	       -2.414295	       0.8845841
1.7375000000000e+002	       -3.415046	        1.959461
1.7500000000000e+002	       -4.384576	        5.423707
1.7625000000000e+002	        3.539675	        11.15447
1.7750000000000e+002	        5.648404	         1.61556
1.7875000000000e+002	         3.42799	       0.4569842
1.8000000000000e+002	        2.497907	       0.1906344
1.8125000000000e+002	        1.975882	       0.0898566
1.8250000000000e+002	        1.608852	      0.05444416
1.8375000000000e+002	        1.390956	      0.08545209
1.8500000000000e+002	        1.223906	      0.07147756
1.8625000000000e+002	        1.080587	      0.06342218
1.8750000000000e+002	       0.9638903	      0.06408628
1.8875000000000e+002	       0.8698347	      0.06219375
1.9000000000000e+002	       0.7677246	      0.05346368
1.9125000000000e+002	       0.6786391	      0.05209688
1.9250000000000e+002	       0.5865413	      0.05264549
1.9375000000000e+002	       0.4938093	      0.05845923
1.9500000000000e+002	       0.3897582	      0.06855854
1.9625000000000e+002	       0.2796037	      0.08858692
1.9750000000000e+002	       0.1491411	       0.1139458
1.9875000000000e+002	     0.001681536	       0.1431997
2.0000000000000e+002	      -0.1836825	       0.1846787
2.0125000000000e+002	      -0.4082997	       0.2696648
2.0250000000000e+002	      -0.7166681	       0.3884431
2.0375000000000e+002	       -1.181966	        0.629131
2.0500000000000e+002	       -1.902886	        1.238717
2.0625000000000e+002	       -2.799476	         3.10704
2.0750000000000e+002	      -0.3473604	        7.565911
2.0875000000000e+002	        5.649313	        3.871662
2.1000000000000e+002	        3.842341	       0.5696316
2.1125000000000e+002	        2.620727	       0.2018721
2.1250000000000e+002	        2.078914	       0.1380316
2.1375000000000e+002	        1.794506	       0.1406255
2.1500000000000e+002	        1.656912	       0.1189282
2.1625000000000e+002	        1.544185	      0.06806172
2.1750000000000e+002	        1.447163	      0.03617963
2.1875000000000e+002	        1.380554	      0.01183862
2.2000000000000e+002	        1.320466	     -0.01189096
2.2125000000000e+002	         1.27358	     -0.03088151
2.2250000000000e+002	        1.234864	      -0.0430121
2.2375000000000e+002	        1.199107	     -0.05712726
2.2500000000000e+002	        1.170798	     -0.06659615
2.2625000000000e+002	        1.135072	     -0.07630234
2.2750000000000e+002	        1.105191	     -0.08207124
2.2875000000000e+002	        1.070105	     -0.06153882
2.3000000000000e+002	        1.058227	     -0.05406052
2.3125000000000e+002	        1.046336	     -0.05037194
2.3250000000000e+002	        1.036081	     -0.04484369
2.3375000000000e+002	        1.030635	     -0.04191572
2.3500000000000e+002	        1.014998	     -0.04452332
2.3625000000000e+002	       0.9761762	    -0.006634344
2.3750000000000e+002	        1.016251	      0.02102253
2.3875000000000e+002	        1.017406	      0.01363544
2.4000000000000e+002	        1.009133	      0.02278058
2.4125000000000e+002	        1.006166	      0.02987412
2.4250000000000e+002	       0.9961814	       0.0261729
2.4375000000000e+002	       0.9741326	      0.03720569
2.4500000000000e+002	       0.9690486	      0.04183666
2.4625000000000e+002	       0.9580684	      0.04738408
2.4750000000000e+002	       0.9536799	      0.04584635
2.4875000000000e+002	       0.9516023	      0.04602025
2.5000000000000e+002	       0.9847345	      0.05413911
2.5125000000000e+002	       0.9103602	     0.007879495
2.5250000000000e+002	       0.9026897	      0.01722693
2.5375000000000e+002	       0.9015655	      0.02278176
2.5500000000000e+002	       0.9009322	      0.01582147
2.5625000000000e+002	       0.8885191	     0.004236053
2.5750000000000e+002	       0.8661242	      0.01397086
2.5875000000000e+002	       0.8689733	      0.03658137
2.6000000000000e+002	       0.8686551	      0.04294888
2.6125000000000e+002	       0.8657127	      0.04047803
2.6250000000000e+002	       0.8620827	      0.03344813
2.6375000000000e+002	       0.8525824	      0.02407775
2.6500000000000e+002	       0.8465745	      0.01529023
2.6625000000000e+002	       0.8380373	     0.007478767
2.6750000000000e+002	       0.8296195	      0.01524341
2.6875000000000e+002	       0.8573958	      0.01806536
2.7000000000000e+002	       0.8712961	    -0.001509043
2.7125000000000e+002	       0.8775318	    -0.009385563
2.7250000000000e+002	       0.8927414	     -0.02073721
2.7375000000000e+002	       0.9009379	     -0.03033557
2.7500000000000e+002	       0.9106688	     -0.03094581
2.7625000000000e+002	       0.9192394	     -0.04298687
2.7750000000000e+002	       0.9237054	     -0.05531973
2.7875000000000e+002	       0.9250122	     -0.05920702
2.8000000000000e+002	       0.9213706	     -0.06511465
2.8125000000000e+002	       0.9164206	     -0.06548533
2.8250000000000e+002	       0.9253161	     -0.05410637
2.8375000000000e+002	       0.9332883	     -0.04768147
2.8500000000000e+002	       0.9523705	     -0.04101898
2.8625000000000e+002	       0.9715784	     -0.03754617
2.8750000000000e+002	       0.9754873	     -0.04467617
2.8875000000000e+002	        0.955997	     -0.01351402
2.9000000000000e+002	        1.008197	      0.03215711
2.9125000000000e+002	        1.045984	      0.02096563
2.9250000000000e+002	        1.064676	      0.01767255
2.9375000000000e+002	        1.083571	      0.01592794
2.9500000000000e+002	        1.097421	      0.01765247
2.9625000000000e+002	        1.106171	      0.01860847
2.9750000000000e+002	        1.127661	       0.0247413
2.9875000000000e+002	         1.14701	       0.0205597
3.0000000000000e+002	        1.161372	      0.02025149
3.0125000000000e+002	        1.169083	      0.02491164
3.0250000000000e+002	         1.18682	      0.03201045
3.0375000000000e+002	        1.202285	      0.03788117
3.0500000000000e+002	        1.225026	      0.03224633
3.0625000000000e+002	        1.235652	      0.00898573
3.0750000000000e+002	        1.222693	     0.003300282
3.0875000000000e+002	        1.225794	     0.005824456
3.1000000000000e+002	        1.234765	  -1.238916e-005
3.1125000000000e+002	        1.247334	    -0.005706791
3.1250000000000e+002	        1.262214	     -0.01841361
3.1375000000000e+002	        1.270868	     -0.03510519
3.1500000000000e+002	        1.275518	     -0.04988822
3.1625000000000e+002	        1.291315	     -0.06244322
3.1750000000000e+002	        1.305393	     -0.08219492
3.1875000000000e+002	        1.309374	     -0.09820199
3.2000000000000e+002	        1.329347	      -0.1037179
3.2125000000000e+002	        1.347367	      -0.1188566
3.2250000000000e+002	        1.361837	      -0.1213017
3.2375000000000e+002	        1.395056	      -0.1267145
3.2500000000000e+002	        1.418946	      -0.1394676
3.2625000000000e+002	        1.442657	      -0.1580516
3.2750000000000e+002	        1.468018	      -0.1734502
3.2875000000000e+002	        1.493268	      -0.1898654
3.3000000000000e+002	        1.521635	      -0.2132608
3.3125000000000e+002	         1.54216	      -0.2241404
3.3250000000000e+002	        1.573371	      -0.2306304
3.3375000000000e+002	        1.612217	      -0.2286491
3.3500000000000e+002	        1.660427	      -0.2206724
3.3625000000000e+002	        1.725367	      -0.2123946
3.3750000000000e+002	        1.792794	      -0.2081844
3.3875000000000e+002	        1.876289	      -0.1913628
3.4000000000000e+002	        1.974197	      -0.1816051
3.4125000000000e+002	        2.083878	      -0.1782219
3.4250000000000e+002	        2.207204	      -0.1924751
3.4375000000000e+002	        2.328248	      -0.2196734
3.4500000000000e+002	        2.467077	      -0.2462835
3.4625000000000e+002	        2.634577	      -0.2858785
3.4750000000000e+002	        2.819585	      -0.3559121
3.4875000000000e+002	        3.000913	      -0.4549016
3.5000000000000e+002	        3.189809	      -0.5434899
3.5125000000000e+002	        3.385918	      -0.6599108
3.5250000000000e+002	         3.62275	      -0.6811012
3.5375000000000e+002	        4.072616	      -0.7987443
3.5500000000000e+002	        4.533243	       -1.039775
3.5625000000000e+002	        5.103037	         -1.3529
3.5750000000000e+002	        5.862017	       -1.870514
3.5875000000000e+002	        6.823317	       -2.781982
3.6000000000000e+002	        7.855009	       -4.386358
3.6125000000000e+002	        8.670527	       -7.155133
3.6250000000000e+002	        7.867361	       -11.49469
3.6375000000000e+002	        3.686494	       -15.89149
3.6500000000000e+002	       -4.366426	       -17.19556
3.6625000000000e+002	       -11.35149	        -10.3009
3.6750000000000e+002	       -9.372777	       -3.619841
3.6875000000000e+002	       -6.821258	       -1.670912
3.7000000000000e+002	       -5.261205	      -0.9597318
3.7125000000000e+002	       -4.234956	      -0.6287944
3.7250000000000e+002	       -3.542483	      -0.4996384
3.7375000000000e+002	       -3.091388	      -0.3724589
3.7500000000000e+002	       -2.687404	      -0.2522131
3.7625000000000e+002	       -2.347934	      -0.1962861
3.7750000000000e+002	       -2.083919	      -0.1607384
3.7875000000000e+002	       -1.862833	       -0.129618
3.8000000000000e+002	       -1.684383	      -0.1093657
3.8125000000000e+002	       -1.520128	     -0.06790064
3.8250000000000e+002	       -1.338375	      -0.0459045
3.8375000000000e+002	       -1.177315	     -0.08732376
3.8500000000000e+002	       -1.101767	      -0.1175589
3.8625000000000e+002	       -1.018041	      -0.1050054
3.8750000000000e+002	      -0.9296052	     -0.09892178
3.8875000000000e+002	      -0.8479773	      -0.1017932
3.9000000000000e+002	      -0.7777478	      -0.1060633
3.9125000000000e+002	      -0.7177235	      -0.1141302
3.9250000000000e+002	      -0.6735287	      -0.1183089
3.9375000000000e+002	       -0.632709	      -0.1052753
3.9500000000000e+002	       -0.588076	     -0.09475695
3.9625000000000e+002	      -0.5451304	      -0.0889142
3.9750000000000e+002	      -0.4925921	     -0.07830796
3.9875000000000e+002	      -0.4464217	     -0.07284508
4.0000000000000e+002	      -0.4001929	      -0.0662579
4.0125000000000e+002	      -0.3576005	     -0.05075253
4.0250000000000e+002	      -0.2998412	      -0.0284002
4.0375000000000e+002	      -0.2370421	     -0.01806733
4.0500000000000e+002	      -0.1335243	     -0.03670924
4.0625000000000e+002	      -0.1509344	      -0.1013154
4.0750000000000e+002	      -0.1506188	      -0.0844885
4.0875000000000e+002	      -0.1380828	     -0.08026869
4.1000000000000e+002	      -0.1364459	     -0.06980777
4.1125000000000e+002	       -0.122991	     -0.03962661
4.1250000000000e+002	     -0.07435694	     -0.03478239
4.1375000000000e+002	      -0.0558047	      -0.0289752
4.1500000000000e+002	     -0.03028744	     -0.02400496
4.1625000000000e+002	     -0.01650777	     -0.01842369
4.1750000000000e+002	    -0.007613585	    -0.009613179
4.1875000000000e+002	      0.01311764	     0.005920624
4.2000000000000e+002	       0.0300026	      0.01176794
4.2125000000000e+002	      0.04770693	      0.01901823
4.2250000000000e+002	      0.06512103	      0.01865975
4.2375000000000e+002	      0.07647181	      0.02376123
4.2500000000000e+002	       0.0958465	      0.02383259
4.2625000000000e+002	       0.1149674	       0.0211686
4.2750000000000e+002	       0.1279524	      0.01511957
4.2875000000000e+002	       0.1377401	      0.01825632
4.3000000000000e+002	       0.1563418	      0.01848541
4.3125000000000e+002	       0.1858614	      0.02738829
4.3250000000000e+002	       0.2226206	        0.030581
4.3375000000000e+002	       0.2711403	      0.02591337
4.3500000000000e+002	       0.3032907	     -0.01770489
4.3625000000000e+002	       0.2993693	     -0.03424549
4.3750000000000e+002	       0.3168015	     -0.03787228
4.3875000000000e+002	       0.3312916	     -0.04798475
4.4000000000000e+002	        0.348332	     -0.05846768
4.4125000000000e+002	       0.3637925	     -0.06744742
4.4250000000000e+002	       0.3793034	     -0.07477741
4.4375000000000e+002	       0.3964261	     -0.07609145
4.4500000000000e+002	       0.4156618	     -0.07349762
4.4625000000000e+002	       0.4416807	      -0.0670004
4.4750000000000e+002	       0.4831045	     -0.05380268
4.4875000000000e+002	       0.5281253	     -0.04983063
4.5000000000000e+002	       0.5752118	     -0.04873715
4.5125000000000e+002	        0.646543	     -0.04407751
4.5250000000000e+002	       0.7146338	     -0.05132949
4.5375000000000e+002	       0.7850417	     -0.06095442
4.5500000000000e+002	        0.871242	     -0.06349922
4.5625000000000e+002	       0.9789886	     -0.06911664
4.5750000000000e+002	        1.137397	     -0.05871288
4.5875000000000e+002	        1.385767	      -0.1804408
4.6000000000000e+002	        1.566937	      -0.2581427
4.6125000000000e+002	        1.954109	      -0.3881025
4.6250000000000e+002	        2.680438	       -0.761022
4.6375000000000e+002	        4.045109	       -2.506541
4.6500000000000e+002	       0.3867825	       -8.386549
4.6625000000000e+002	       -3.424108	       -1.660258
4.6750000000000e+002	       -1.849057	      -0.5389018
4.6875000000000e+002	       -1.188147	      -0.2491698
4.7000000000000e+002	      -0.8233923	      -0.1065582
4.7125000000000e+002	      -0.5115787	     -0.01708438
4.7250000000000e+002	      -0.3846155	      -0.1464397
4.7375000000000e+002	      -0.3200702	     -0.06727186
4.7500000000000e+002	       -0.237597	      -0.0320309
4.7625000000000e+002	      -0.1545799	     -0.01307061
4.7750000000000e+002	     -0.08538426	      -0.0120171
4.7875000000000e+002	     -0.01729547	      -0.0173538
4.8000000000000e+002	       0.0323934	     -0.02307647
4.8125000000000e+002	      0.08325791	     -0.02625906
4.8250000000000e+002	       0.1289337	     -0.02132971
4.8375000000000e+002	        0.165501	     -0.01554374
4.8500000000000e+002	       0.2018835	     -0.01478649
4.8625000000000e+002	       0.2363646	     -0.01314767
4.8750000000000e+002	       0.2691388	     -0.01397703
4.8875000000000e+002	        0.299279	      -0.0218423
4.9000000000000e+002	       0.3247782	      -0.0281241
4.9125000000000e+002	       0.3566066	     -0.03716629
4.9250000000000e+002	       0.3752079	     -0.04769544
4.9375000000000e+002	        0.403424	     -0.05656352
4.9500000000000e+002	       0.4214951	     -0.07387328
4.9625000000000e+002	       0.4232254	     -0.07167625
4.9750000000000e+002	       0.4581071	     -0.07141728
4.9875000000000e+002	       0.4725363	     -0.08182977
5.0000000000000e+002	       0.4898857	     -0.08079854
