Units: Ratio
Ref Chan:Resp Chan	0-Z:0-Z
Channel Name	I1 : I2
Channel Comment	 : 

Frequency	 Real	 Imaginary
6.8750000000000e+001	       0.1800637	     -0.03957465
7.0000000000000e+001	       0.1760228	      -0.0216225
7.1250000000000e+001	       0.1689789	     -0.01324583
7.2500000000000e+001	        0.162651	    -0.002355199
7.3750000000000e+001	       0.1600897	      0.01275478
7.5000000000000e+001	       0.1456623	      0.01662333
7.6250000000000e+001	       0.1349401	      0.02430083
7.7500000000000e+001	       0.1276765	      0.03066469
7.8750000000000e+001	       0.1187336	      0.03460091
8.0000000000000e+001	        0.112013	      0.03973815
8.1250000000000e+001	       0.1042761	       0.0420111
8.2500000000000e+001	      0.09955277	      0.03844948
8.3750000000000e+001	      0.09418179	      0.03797501
8.5000000000000e+001	      0.08637162	      0.03905698
8.6250000000000e+001	      0.08819475	      0.03820648
8.7500000000000e+001	      0.08116326	      0.03367319
8.8750000000000e+001	      0.07230223	      0.03459184
9.0000000000000e+001	      0.06901801	        0.032871
9.1250000000000e+001	      0.07085489	      0.02593853
9.2500000000000e+001	      0.05782533	       0.0122913
9.3750000000000e+001	      0.05291919	     0.005902901
9.5000000000000e+001	      0.04635911	    -0.002113804
9.6250000000000e+001	      0.04708866	     -0.01241097
9.7500000000000e+001	      0.05042228	     -0.01724356
9.8750000000000e+001	      0.05697604	     -0.02660525
1.0000000000000e+002	       0.0494648	     -0.03541722
1.0125000000000e+002	       0.0672155	     -0.03414042
1.0250000000000e+002	      0.07645455	     -0.03579759
1.0375000000000e+002	      0.08580481	     -0.03842926
1.0500000000000e+002	      0.09460714	     -0.04242085
1.0625000000000e+002	       0.1072163	     -0.04815692
1.0750000000000e+002	        0.117114	      -0.0564658
1.0875000000000e+002	       0.1262816	     -0.06320494
1.1000000000000e+002	       0.1330734	     -0.06821095
1.1125000000000e+002	       0.1464426	     -0.06933241
1.1250000000000e+002	       0.1618658	     -0.07567624
1.1375000000000e+002	       0.1718819	     -0.07862802
1.1500000000000e+002	       0.1835293	     -0.09197831
1.1625000000000e+002	       0.1698279	     -0.08409611
1.1750000000000e+002	       0.1873536	     -0.06978396
1.1875000000000e+002	        0.208245	     -0.05548365
1.2000000000000e+002	       0.2286553	     -0.05836863
1.2125000000000e+002	       0.2012741	     -0.06407865
1.2250000000000e+002	       0.2318264	     -0.02864384
1.2375000000000e+002	       0.2481771	     -0.03735615
1.2500000000000e+002	       0.2400994	     -0.03658193
1.2625000000000e+002	       0.2405328	     -0.04276382
1.2750000000000e+002	       0.2369958	     -0.02913697
1.2875000000000e+002	       0.2291139	      -0.0192361
1.3000000000000e+002	       0.2374034	     -0.01088675
1.3125000000000e+002	       0.2391817	     -0.01212057
1.3250000000000e+002	       0.2399871	    -0.007066914
1.3375000000000e+002	       0.2424853	    -0.004979371
1.3500000000000e+002	       0.2475165	    -0.001291965
1.3625000000000e+002	       0.2516071	     0.002423221
1.3750000000000e+002	       0.2604751	     0.006379047
1.3875000000000e+002	       0.2728103	     0.009385587
1.4000000000000e+002	        0.289558	     0.008662287
1.4125000000000e+002	       0.2969262	      0.01226666
1.4250000000000e+002	       0.3146395	      0.01492465
1.4375000000000e+002	       0.3272962	      0.01194045
1.4500000000000e+002	       0.3483249	     0.006525266
1.4625000000000e+002	       0.3772176	    -0.003868045
1.4750000000000e+002	       0.4047854	     -0.03400412
1.4875000000000e+002	       0.4170734	     -0.06145046
1.5000000000000e+002	       0.4511185	     -0.09311932
1.5125000000000e+002	        0.472223	      -0.1376557
1.5250000000000e+002	       0.4896895	      -0.1957202
1.5375000000000e+002	       0.4725241	      -0.2516674
1.5500000000000e+002	       0.4303572	      -0.2728255
1.5625000000000e+002	       0.4110681	      -0.2322285
1.5750000000000e+002	       0.4535982	      -0.1870818
1.5875000000000e+002	       0.5157437	      -0.1737659
1.6000000000000e+002	       0.5881845	       -0.164244
1.6125000000000e+002	       0.6723906	      -0.1657004
1.6250000000000e+002	       0.7652569	       -0.177963
1.6375000000000e+002	       0.8749111	       -0.188329
1.6500000000000e+002	        1.011285	      -0.2117728
1.6625000000000e+002	        1.181641	      -0.2432124
1.6750000000000e+002	        1.401664	      -0.2818749
1.6875000000000e+002	        1.736358	      -0.3471681
1.7000000000000e+002	         2.15689	      -0.5622697
1.7125000000000e+002	        2.786874	      -0.8390517
1.7250000000000e+002	        3.845076	       -1.559217
1.7375000000000e+002	        5.433393	        -3.65506
1.7500000000000e+002	        5.372129	       -10.45591
1.7625000000000e+002	        -10.1534	       -9.965605
1.7750000000000e+002	       -5.712564	        -1.37424
1.7875000000000e+002	       -3.717651	      -0.6245099
1.8000000000000e+002	       -2.808234	       -0.365712
1.8125000000000e+002	        -2.26587	      -0.2365513
1.8250000000000e+002	       -1.912597	      -0.2322124
1.8375000000000e+002	       -1.748267	      -0.1425711
1.8500000000000e+002	       -1.561213	     -0.09355925
1.8625000000000e+002	       -1.432097	     -0.06001436
1.8750000000000e+002	        -1.33339	     -0.03691082
1.8875000000000e+002	       -1.267071	     -0.01117944
1.9000000000000e+002	       -1.208938	      0.02244035
1.9125000000000e+002	       -1.161548	      0.05040498
1.9250000000000e+002	       -1.123204	      0.07888778
1.9375000000000e+002	        -1.09012	       0.1083325
1.9500000000000e+002	       -1.052093	       0.1361463
1.9625000000000e+002	       -1.020319	       0.1530623
1.9750000000000e+002	      -0.9931576	       0.1634307
1.9875000000000e+002	       -0.987592	       0.1616497
2.0000000000000e+002	       -1.007206	       0.1682632
2.0125000000000e+002	       -1.068409	       0.2034455
2.0250000000000e+002	       -1.100958	       0.2654181
2.0375000000000e+002	        -1.18414	       0.3410896
2.0500000000000e+002	       -1.322053	       0.5298058
2.0625000000000e+002	       -1.471118	        1.024573
2.0750000000000e+002	      -0.8157076	        2.106253
2.0875000000000e+002	       0.9512103	        1.177585
2.1000000000000e+002	       0.4006597	       0.1885248
2.1125000000000e+002	      0.07997916	      0.07226118
2.1250000000000e+002	     -0.06945961	      0.04164737
2.1375000000000e+002	      -0.1513674	      0.02792924
2.1500000000000e+002	      -0.2076572	      0.01323117
2.1625000000000e+002	      -0.2501566	       0.0108292
2.1750000000000e+002	      -0.2721061	     0.004730815
2.1875000000000e+002	      -0.2920795	     0.001156904
2.2000000000000e+002	      -0.3041312	    -0.005436148
2.2125000000000e+002	       -0.311954	     -0.00767879
2.2250000000000e+002	      -0.3186087	     -0.01121637
2.2375000000000e+002	      -0.3183445	     -0.01291834
2.2500000000000e+002	       -0.318428	     -0.01562655
2.2625000000000e+002	      -0.3167084	     -0.01465827
2.2750000000000e+002	       -0.309411	     -0.01424355
2.2875000000000e+002	      -0.3027254	     -0.01036507
2.3000000000000e+002	      -0.3015075	     -0.01384086
2.3125000000000e+002	      -0.3040391	    -0.006650266
2.3250000000000e+002	      -0.3021144	    -0.002198601
2.3375000000000e+002	      -0.2977996	   -0.0002035716
2.3500000000000e+002	      -0.2886386	    0.0002260176
2.3625000000000e+002	      -0.2825089	      -0.0203566
2.3750000000000e+002	       -0.310342	     -0.01658343
2.3875000000000e+002	      -0.3088358	    -0.006551403
2.4000000000000e+002	      -0.3130513	    -0.003214191
2.4125000000000e+002	      -0.3152984	     0.001645527
2.4250000000000e+002	       -0.316561	     0.007079481
2.4375000000000e+002	      -0.3201671	     0.006789284
2.4500000000000e+002	      -0.3237028	     0.008160714
2.4625000000000e+002	      -0.3293286	      0.01290334
2.4750000000000e+002	      -0.3354093	      0.01774484
2.4875000000000e+002	      -0.3425466	      0.01895455
2.5000000000000e+002	      -0.3213766	      0.04755437
2.5125000000000e+002	      -0.3361343	      0.02543397
2.5250000000000e+002	      -0.3465705	      0.02543338
2.5375000000000e+002	      -0.3506199	      0.03182777
2.5500000000000e+002	      -0.3568789	      0.03170291
2.5625000000000e+002	      -0.3601346	      0.03860485
2.5750000000000e+002	      -0.3578769	      0.04003534
2.5875000000000e+002	       -0.358317	      0.02963941
2.6000000000000e+002	      -0.3712556	      0.01809694
2.6125000000000e+002	      -0.3805101	       0.0128365
2.6250000000000e+002	      -0.3892916	     0.009990939
2.6375000000000e+002	      -0.4016252	      0.01014363
2.6500000000000e+002	      -0.4033747	      0.01089349
2.6625000000000e+002	      -0.4066763	      0.01149002
2.6750000000000e+002	       -0.407636	     0.009091273
2.6875000000000e+002	      -0.4021882	    -0.002628923
2.7000000000000e+002	      -0.4178627	     -0.01050105
2.7125000000000e+002	      -0.4249658	     -0.01106364
2.7250000000000e+002	      -0.4297233	    -0.009365217
2.7375000000000e+002	       -0.432559	     -0.01226312
2.7500000000000e+002	      -0.4349436	     -0.01342001
2.7625000000000e+002	      -0.4385156	     -0.01814562
2.7750000000000e+002	      -0.4417929	     -0.01840086
2.7875000000000e+002	      -0.4409735	     -0.01809405
2.8000000000000e+002	      -0.4400569	     -0.02403964
2.8125000000000e+002	      -0.4424784	     -0.02238156
2.8250000000000e+002	      -0.4431393	     -0.02777924
2.8375000000000e+002	      -0.4496836	     -0.02892208
2.8500000000000e+002	      -0.4586885	     -0.02898953
2.8625000000000e+002	      -0.4721162	     -0.02464291
2.8750000000000e+002	      -0.4795607	     -0.01788259
2.8875000000000e+002	      -0.4867313	     -0.00504496
2.9000000000000e+002	      -0.4811656	     0.008080309
2.9125000000000e+002	      -0.4597704	     -0.01326709
2.9250000000000e+002	      -0.4988469	     -0.02656592
2.9375000000000e+002	      -0.5171193	     -0.01307753
2.9500000000000e+002	      -0.5273719	    -0.001956749
2.9625000000000e+002	      -0.5381639	     0.008431247
2.9750000000000e+002	      -0.5439287	      0.01435241
2.9875000000000e+002	      -0.5559005	      0.01837471
3.0000000000000e+002	      -0.5753085	      0.02197871
3.0125000000000e+002	      -0.5896146	      0.03018523
3.0250000000000e+002	      -0.6153004	      0.04146726
3.0375000000000e+002	      -0.6360114	      0.05993819
3.0500000000000e+002	      -0.6449001	      0.09091659
3.0625000000000e+002	      -0.6378367	       0.1022604
3.0750000000000e+002	      -0.6436908	      0.09717017
3.0875000000000e+002	      -0.6459425	      0.09820774
3.1000000000000e+002	      -0.6585691	      0.09204807
3.1125000000000e+002	      -0.6754943	       0.0853542
3.1250000000000e+002	      -0.6978028	      0.07994558
3.1375000000000e+002	      -0.7208776	      0.08194382
3.1500000000000e+002	        -0.74388	      0.08380636
3.1625000000000e+002	      -0.7642475	      0.08255002
3.1750000000000e+002	      -0.7932431	      0.08325859
3.1875000000000e+002	      -0.8189124	      0.09405794
3.2000000000000e+002	      -0.8350011	      0.09726728
3.2125000000000e+002	       -0.864987	      0.09325225
3.2250000000000e+002	      -0.8923779	       0.0989164
3.2375000000000e+002	      -0.9313677	       0.1067964
3.2500000000000e+002	       -0.956047	       0.1268192
3.2625000000000e+002	      -0.9759673	       0.1369688
3.2750000000000e+002	      -0.9999817	       0.1437105
3.2875000000000e+002	       -1.021668	         0.15195
3.3000000000000e+002	       -1.042043	       0.1523925
3.3125000000000e+002	       -1.069936	        0.151459
3.3250000000000e+002	       -1.096938	       0.1475577
3.3375000000000e+002	       -1.130943	       0.1428069
3.3500000000000e+002	       -1.170462	       0.1342519
3.3625000000000e+002	       -1.224653	       0.1265908
3.3750000000000e+002	       -1.285513	       0.1262845
3.3875000000000e+002	       -1.348161	       0.1323115
3.4000000000000e+002	       -1.425196	       0.1269831
3.4125000000000e+002	        -1.52017	       0.1372015
3.4250000000000e+002	        -1.61402	         0.15051
3.4375000000000e+002	       -1.728416	        0.157241
3.4500000000000e+002	       -1.873135	       0.1638215
3.4625000000000e+002	       -2.071919	       0.2050743
3.4750000000000e+002	       -2.221237	       0.2761481
3.4875000000000e+002	       -2.418034	       0.3429638
3.5000000000000e+002	       -2.612161	       0.4512758
3.5125000000000e+002	        -2.84433	       0.5184939
3.5250000000000e+002	       -3.150314	       0.6188214
3.5375000000000e+002	       -3.498402	       0.7287987
3.5500000000000e+002	       -4.007714	       0.8560789
3.5625000000000e+002	        -4.73721	        1.113188
3.5750000000000e+002	       -5.737141	        1.631073
3.5875000000000e+002	       -7.050731	        2.728026
3.6000000000000e+002	       -8.353102	        4.853488
3.6125000000000e+002	       -9.122861	        8.440428
3.6250000000000e+002	       -7.661677	        13.83395
3.6375000000000e+002	       -1.253764	        19.04829
3.6500000000000e+002	        9.854376	        17.06588
3.6625000000000e+002	        12.79146	        6.713152
3.6750000000000e+002	         9.08931	        2.341243
3.6875000000000e+002	        6.787986	        1.225901
3.7000000000000e+002	        5.403325	       0.8086177
3.7125000000000e+002	        4.532839	       0.6675335
3.7250000000000e+002	        4.016595	       0.5900028
3.7375000000000e+002	        3.649452	       0.4164921
3.7500000000000e+002	        3.287293	       0.2742496
3.7625000000000e+002	        2.956836	       0.1996746
3.7750000000000e+002	        2.731716	       0.1358574
3.7875000000000e+002	        2.495279	      0.06865942
3.8000000000000e+002	        2.302531	      0.04855971
3.8125000000000e+002	        2.144336	      0.01315755
3.8250000000000e+002	        1.971192	     -0.03260883
3.8375000000000e+002	        1.791728	      0.01052988
3.8500000000000e+002	        1.741751	      0.02833732
3.8625000000000e+002	         1.63604	    -0.008016289
3.8750000000000e+002	        1.532542	     -0.01313909
3.8875000000000e+002	        1.442705	     0.001206499
3.9000000000000e+002	        1.371649	      0.02180453
3.9125000000000e+002	        1.321539	      0.05200753
3.9250000000000e+002	        1.303845	      0.06114516
3.9375000000000e+002	        1.276743	      0.05972442
3.9500000000000e+002	        1.251447	      0.04723712
3.9625000000000e+002	        1.214812	      0.03830638
3.9750000000000e+002	        1.178821	      0.03519821
3.9875000000000e+002	        1.146537	      0.03017209
4.0000000000000e+002	        1.131264	      0.04382289
4.0125000000000e+002	        1.105349	      0.01443586
4.0250000000000e+002	        1.075548	    0.0008274297
4.0375000000000e+002	        1.040346	     -0.02269909
4.0500000000000e+002	       0.9703621	     -0.05142769
4.0625000000000e+002	       0.8303623	      0.02805877
4.0750000000000e+002	       0.9705729	       0.1144904
4.0875000000000e+002	       0.9716128	      0.06369846
4.1000000000000e+002	       0.9532098	      0.04593293
4.1125000000000e+002	        0.937998	      0.03319731
4.1250000000000e+002	       0.9172384	      0.02612272
4.1375000000000e+002	        0.902206	      0.03416781
4.1500000000000e+002	       0.8929477	    -0.002426012
4.1625000000000e+002	       0.8487605	    -0.006692443
4.1750000000000e+002	        0.824782	     0.001902883
4.1875000000000e+002	       0.8040234	     0.007078925
4.2000000000000e+002	       0.7905357	      0.01466351
4.2125000000000e+002	       0.7758514	      0.01044236
4.2250000000000e+002	       0.7487475	     0.001085854
4.2375000000000e+002	        0.714583	     0.006404975
4.2500000000000e+002	       0.6868169	      0.03724801
4.2625000000000e+002	       0.7003989	      0.06039219
4.2750000000000e+002	       0.7090392	      0.05292721
4.2875000000000e+002	       0.7038279	      0.04535131
4.3000000000000e+002	       0.6943985	      0.04349848
4.3125000000000e+002	       0.6888866	      0.04086893
4.3250000000000e+002	       0.6835421	      0.03510454
4.3375000000000e+002	       0.6737476	      0.03405496
4.3500000000000e+002	       0.6659549	      0.03153893
4.3625000000000e+002	       0.6663799	      0.02368702
4.3750000000000e+002	       0.6159338	      0.03392242
4.3875000000000e+002	       0.6306043	      0.06257673
4.4000000000000e+002	       0.6302304	      0.05889221
4.4125000000000e+002	       0.6280688	      0.06421936
4.4250000000000e+002	       0.6400155	      0.07553823
4.4375000000000e+002	        0.666413	      0.04990602
4.4500000000000e+002	       0.6644631	       0.0255754
4.4625000000000e+002	        0.664633	    -0.008197632
4.4750000000000e+002	       0.6468646	     -0.03614151
4.4875000000000e+002	       0.6235613	      -0.0568542
4.5000000000000e+002	       0.6176501	     -0.03867804
4.5125000000000e+002	       0.6110552	     -0.05154271
4.5250000000000e+002	       0.6050798	     -0.06434616
4.5375000000000e+002	       0.5929238	     -0.06562434
4.5500000000000e+002	       0.5851001	     -0.07770042
4.5625000000000e+002	       0.5649244	     -0.09214506
4.5750000000000e+002	       0.5359435	      -0.1110519
4.5875000000000e+002	       0.4886928	      -0.1395369
4.6000000000000e+002	       0.3018661	      -0.1737086
4.6125000000000e+002	       0.3259466	      0.07533658
4.6250000000000e+002	       0.3056923	      0.06589109
4.6375000000000e+002	       0.2153766	       0.1146402
4.6500000000000e+002	     0.007965859	       0.2822929
4.6625000000000e+002	      -0.1748098	        1.119522
4.6750000000000e+002	        1.910327	        1.008039
4.6875000000000e+002	        1.210227	       0.1062995
4.7000000000000e+002	       0.9895651	      0.04411027
4.7125000000000e+002	       0.8910486	      0.02979434
4.7250000000000e+002	        0.853514	       0.0336366
4.7375000000000e+002	       0.8348327	     -0.03626056
4.7500000000000e+002	       0.7482249	    -0.002483754
4.7625000000000e+002	       0.7420036	       0.0111255
4.7750000000000e+002	       0.7324042	      0.01436851
4.7875000000000e+002	       0.7258406	      0.01424215
4.8000000000000e+002	       0.7219978	      0.01561809
4.8125000000000e+002	       0.7147068	     0.005958895
4.8250000000000e+002	       0.7053013	     0.007119213
4.8375000000000e+002	       0.7036699	     0.009050081
4.8500000000000e+002	       0.6990927	     0.006217107
4.8625000000000e+002	       0.6980876	     0.008448367
4.8750000000000e+002	       0.6996045	      0.00753744
4.8875000000000e+002	        0.703554	     0.005271082
4.9000000000000e+002	       0.7062566	   1.246163e-006
4.9125000000000e+002	       0.7092603	    0.0003640222
4.9250000000000e+002	        0.717976	    -0.004879819
4.9375000000000e+002	       0.7184947	     -0.01577645
4.9500000000000e+002	       0.7151037	     -0.02109307
4.9625000000000e+002	       0.7157371	     -0.02238995
4.9750000000000e+002	       0.7157016	     -0.02525218
4.9875000000000e+002	       0.7224667	     -0.02296084
5.0000000000000e+002	       0.7197539	     -0.02867406
