Units: Ratio
Ref Chan:Resp Chan	0-Z:0-Z
Channel Name	I1 : I2
Channel Comment	 : 

Frequency	 Real	 Imaginary
7.0000000000000e+001	       0.3525102	       0.0162143
7.1250000000000e+001	       0.3276151	      0.01667353
7.2500000000000e+001	       0.3054323	      0.02147252
7.3750000000000e+001	       0.2895939	      0.02364285
7.5000000000000e+001	       0.2678317	      0.02826613
7.6250000000000e+001	        0.257182	      0.03319617
7.7500000000000e+001	       0.2463049	      0.03484081
7.8750000000000e+001	       0.2376436	      0.03539452
8.0000000000000e+001	       0.2255161	      0.03261073
8.1250000000000e+001	        0.219271	      0.03517095
8.2500000000000e+001	       0.2063437	      0.03348934
8.3750000000000e+001	        0.197945	      0.03609183
8.5000000000000e+001	       0.1984878	      0.02936751
8.6250000000000e+001	       0.1956472	      0.02172231
8.7500000000000e+001	       0.1922422	       0.0186867
8.8750000000000e+001	       0.1921831	      0.01052719
9.0000000000000e+001	       0.1880152	     0.003088263
9.1250000000000e+001	       0.1903209	    -0.007561408
9.2500000000000e+001	       0.1745587	     -0.01425786
9.3750000000000e+001	       0.1711955	     -0.01106083
9.5000000000000e+001	       0.1756895	     -0.01898746
9.6250000000000e+001	       0.1701646	     -0.03308559
9.7500000000000e+001	       0.1617794	     -0.03114502
9.8750000000000e+001	       0.1543748	     -0.03247759
1.0000000000000e+002	       0.1852062	     -0.02378923
1.0125000000000e+002	       0.1713209	     -0.04122934
1.0250000000000e+002	       0.1773168	     -0.03588609
1.0375000000000e+002	       0.2010362	     -0.03878063
1.0500000000000e+002	       0.2162095	     -0.04131717
1.0625000000000e+002	       0.2290026	      -0.0548862
1.0750000000000e+002	       0.2395279	     -0.06322946
1.0875000000000e+002	       0.2435101	     -0.07256157
1.1000000000000e+002	       0.2521267	     -0.07828397
1.1125000000000e+002	       0.2571652	     -0.08118419
1.1250000000000e+002	       0.2647621	     -0.09293727
1.1375000000000e+002	       0.2661636	     -0.09970971
1.1500000000000e+002	       0.2501998	      -0.1235833
1.1625000000000e+002	       0.2362113	     -0.08397707
1.1750000000000e+002	       0.2499101	      -0.0766746
1.1875000000000e+002	       0.2634028	     -0.06531329
1.2000000000000e+002	       0.2706108	     -0.08378682
1.2125000000000e+002	        0.216855	     -0.04434069
1.2250000000000e+002	        0.273584	      -0.0158709
1.2375000000000e+002	       0.2903642	     -0.01550822
1.2500000000000e+002	       0.3045791	     -0.01767789
1.2625000000000e+002	       0.3089283	     -0.01658979
1.2750000000000e+002	       0.3178885	     -0.01230978
1.2875000000000e+002	       0.3292089	    -0.009153665
1.3000000000000e+002	       0.3408456	    -0.008943935
1.3125000000000e+002	         0.35095	    -0.008181632
1.3250000000000e+002	       0.3608287	      -0.0109897
1.3375000000000e+002	       0.3736284	    -0.007251819
1.3500000000000e+002	       0.3856237	     -0.01061271
1.3625000000000e+002	       0.3958152	    -0.009992249
1.3750000000000e+002	       0.4091678	    -0.008915695
1.3875000000000e+002	       0.4264116	    -0.002089705
1.4000000000000e+002	       0.4481494	    -0.004311989
1.4125000000000e+002	       0.4696845	    -0.005070473
1.4250000000000e+002	       0.4963182	     -0.00348383
1.4375000000000e+002	       0.5296422	    -0.005917799
1.4500000000000e+002	       0.5704307	    -0.005645017
1.4625000000000e+002	        0.645736	     -0.02155649
1.4750000000000e+002	       0.6908403	      -0.1037755
1.4875000000000e+002	       0.6875799	      -0.1448173
1.5000000000000e+002	       0.7523633	      -0.1619334
1.5125000000000e+002	       0.7658163	       -0.251698
1.5250000000000e+002	        0.764734	      -0.3352139
1.5375000000000e+002	       0.7101584	      -0.3972197
1.5500000000000e+002	       0.6439664	      -0.3810475
1.5625000000000e+002	       0.6523932	      -0.3092936
1.5750000000000e+002	        0.722905	      -0.2830535
1.5875000000000e+002	       0.7963252	       -0.268468
1.6000000000000e+002	       0.8879846	      -0.2683401
1.6125000000000e+002	       0.9983515	      -0.2772562
1.6250000000000e+002	        1.115826	      -0.3029428
1.6375000000000e+002	        1.247762	      -0.3240443
1.6500000000000e+002	        1.418916	      -0.3536722
1.6625000000000e+002	        1.643411	      -0.4038999
1.6750000000000e+002	         1.93553	      -0.4786206
1.6875000000000e+002	        2.343299	      -0.6304448
1.7000000000000e+002	        2.873539	      -0.8569202
1.7125000000000e+002	        3.782351	       -1.305752
1.7250000000000e+002	         5.24662	       -2.529039
1.7375000000000e+002	        7.094923	       -6.241727
1.7500000000000e+002	         2.92664	       -16.28105
1.7625000000000e+002	       -11.70694	       -5.524184
1.7750000000000e+002	       -5.829733	       -1.112966
1.7875000000000e+002	       -3.961486	      -0.5465006
1.8000000000000e+002	       -3.019967	      -0.3124264
1.8125000000000e+002	       -2.420482	      -0.1778914
1.8250000000000e+002	       -2.030313	      -0.1594066
1.8375000000000e+002	       -1.743388	     -0.09319516
1.8500000000000e+002	       -1.513934	     -0.05857875
1.8625000000000e+002	       -1.328815	     -0.03677451
1.8750000000000e+002	        -1.17666	     -0.02645279
1.8875000000000e+002	        -1.05539	     -0.01052395
1.9000000000000e+002	      -0.9416557	     0.001443473
1.9125000000000e+002	      -0.8411055	      0.01591934
1.9250000000000e+002	      -0.7389956	      0.03134264
1.9375000000000e+002	      -0.6350343	      0.03808703
1.9500000000000e+002	      -0.5290648	      0.03850282
1.9625000000000e+002	       -0.419704	      0.02709091
1.9750000000000e+002	      -0.3080573	     0.008731349
1.9875000000000e+002	      -0.1890057	     -0.01436848
2.0000000000000e+002	     -0.03816839	     -0.04220844
2.0125000000000e+002	       0.1429362	     -0.09809142
2.0250000000000e+002	       0.3865927	      -0.1932304
2.0375000000000e+002	        0.742896	      -0.3756412
2.0500000000000e+002	        1.309992	      -0.8315549
2.0625000000000e+002	        2.041514	       -2.236897
2.0750000000000e+002	       0.2445483	       -5.782331
2.0875000000000e+002	       -4.552679	       -2.691072
2.1000000000000e+002	       -2.927809	      -0.4870481
2.1125000000000e+002	       -2.155683	      -0.1758391
2.1250000000000e+002	       -1.760576	     -0.09495459
2.1375000000000e+002	       -1.523182	     -0.06609116
2.1500000000000e+002	        -1.37967	     -0.07008882
2.1625000000000e+002	        -1.29139	     -0.04870328
2.1750000000000e+002	       -1.203437	     -0.02429269
2.1875000000000e+002	       -1.129476	     -0.01477351
2.2000000000000e+002	       -1.069785	    -0.009390222
2.2125000000000e+002	       -1.021134	     -0.00631188
2.2250000000000e+002	      -0.9801491	    -0.004537957
2.2375000000000e+002	      -0.9438359	    -0.004337624
2.2500000000000e+002	      -0.9127945	    -0.004709552
2.2625000000000e+002	      -0.8883814	   -0.0008218634
2.2750000000000e+002	      -0.8623958	     0.001932788
2.2875000000000e+002	       -0.837564	    0.0007577225
2.3000000000000e+002	      -0.8217165	    0.0002290452
2.3125000000000e+002	      -0.8158281	     0.006093792
2.3250000000000e+002	      -0.7962824	      0.01789872
2.3375000000000e+002	      -0.7838387	      0.03099738
2.3500000000000e+002	      -0.7510929	      0.06013381
2.3625000000000e+002	      -0.6867234	      0.01028258
2.3750000000000e+002	      -0.7327781	    0.0008966541
2.3875000000000e+002	      -0.7336423	       0.0186528
2.4000000000000e+002	      -0.7215236	      0.02823224
2.4125000000000e+002	      -0.7140763	       0.0346952
2.4250000000000e+002	      -0.7066247	      0.04248919
2.4375000000000e+002	      -0.6884357	      0.04664893
2.4500000000000e+002	      -0.6787897	       0.0392012
2.4625000000000e+002	      -0.6718571	      0.04022827
2.4750000000000e+002	      -0.6552754	      0.03784024
2.4875000000000e+002	      -0.6416742	      0.01808134
2.5000000000000e+002	      -0.6736262	      0.01072808
2.5125000000000e+002	      -0.6715595	     0.008790608
2.5250000000000e+002	      -0.6763378	      0.01443899
2.5375000000000e+002	      -0.6799332	      0.01866922
2.5500000000000e+002	      -0.6793725	      0.02474038
2.5625000000000e+002	      -0.6785182	      0.03597641
2.5750000000000e+002	       -0.666421	      0.04925965
2.5875000000000e+002	      -0.6370403	      0.02938718
2.6000000000000e+002	      -0.6566457	     0.008023295
2.6125000000000e+002	      -0.6658608	     0.008289795
2.6250000000000e+002	       -0.676962	     0.008296082
2.6375000000000e+002	      -0.6802949	      0.01404916
2.6500000000000e+002	      -0.6806517	      0.02370184
2.6625000000000e+002	      -0.6691311	      0.02792609
2.6750000000000e+002	      -0.6400623	      0.01631314
2.6875000000000e+002	      -0.6513809	     -0.05131641
2.7000000000000e+002	      -0.7021384	      -0.0307045
2.7125000000000e+002	      -0.7023149	     -0.01711463
2.7250000000000e+002	        -0.70455	     -0.01358808
2.7375000000000e+002	      -0.7090242	     -0.01236099
2.7500000000000e+002	      -0.7121225	     -0.00828521
2.7625000000000e+002	      -0.7180945	    -0.008572794
2.7750000000000e+002	      -0.7248482	     0.000428238
2.7875000000000e+002	      -0.7245953	     0.004949777
2.8000000000000e+002	      -0.7223529	     0.005069281
2.8125000000000e+002	      -0.7251543	    -0.001427365
2.8250000000000e+002	      -0.7319212	    -0.003026636
2.8375000000000e+002	      -0.7409823	    -0.004597319
2.8500000000000e+002	      -0.7473082	    -0.006869656
2.8625000000000e+002	      -0.7647799	      -0.0115824
2.8750000000000e+002	      -0.7783585	    -0.001484484
2.8875000000000e+002	      -0.7829312	     0.008906195
2.9000000000000e+002	      -0.7746852	      0.02482284
2.9125000000000e+002	      -0.7529996	     -0.01831725
2.9250000000000e+002	      -0.8063949	     -0.02767093
2.9375000000000e+002	      -0.8290976	     -0.01624882
2.9500000000000e+002	      -0.8486964	    -0.008490016
2.9625000000000e+002	      -0.8574435	     0.007152967
2.9750000000000e+002	      -0.8685764	    -0.002266831
2.9875000000000e+002	      -0.8893412	    -0.004741634
3.0000000000000e+002	      -0.9247618	    -0.004982832
3.0125000000000e+002	      -0.9701577	    0.0008247528
3.0250000000000e+002	       -1.020178	      0.04281309
3.0375000000000e+002	       -1.020708	       0.1183252
3.0500000000000e+002	      -0.9699489	       0.1249112
3.0625000000000e+002	          -0.974	        0.102299
3.0750000000000e+002	       -0.991652	      0.09564725
3.0875000000000e+002	       -1.012104	      0.09721196
3.1000000000000e+002	       -1.028738	       0.1007922
3.1125000000000e+002	       -1.044877	       0.1003077
3.1250000000000e+002	       -1.074054	      0.09958325
3.1375000000000e+002	       -1.098834	       0.1078613
3.1500000000000e+002	       -1.126914	       0.1155491
3.1625000000000e+002	       -1.146967	        0.124956
3.1750000000000e+002	       -1.176863	        0.137161
3.1875000000000e+002	       -1.194778	       0.1637757
3.2000000000000e+002	         -1.1834	       0.1528869
3.2125000000000e+002	       -1.224669	       0.1268553
3.2250000000000e+002	       -1.276725	       0.1361843
3.2375000000000e+002	       -1.327138	       0.1556996
3.2500000000000e+002	       -1.349859	       0.1813544
3.2625000000000e+002	       -1.377464	       0.1908973
3.2750000000000e+002	       -1.411728	        0.207823
3.2875000000000e+002	       -1.433152	        0.218409
3.3000000000000e+002	       -1.477085	       0.2217187
3.3125000000000e+002	       -1.506296	       0.2300961
3.3250000000000e+002	       -1.542162	       0.2180779
3.3375000000000e+002	       -1.599864	       0.2089327
3.3500000000000e+002	       -1.662982	       0.1998519
3.3625000000000e+002	       -1.743247	       0.1900725
3.3750000000000e+002	       -1.835661	       0.1888009
3.3875000000000e+002	       -1.934156	       0.1893439
3.4000000000000e+002	       -2.055128	       0.1854558
3.4125000000000e+002	       -2.191715	       0.1952219
3.4250000000000e+002	       -2.352492	       0.2193478
3.4375000000000e+002	       -2.521466	       0.2514836
3.4500000000000e+002	       -2.720533	       0.2801198
3.4625000000000e+002	       -3.006328	       0.3870836
3.4750000000000e+002	       -3.199754	       0.5014804
3.4875000000000e+002	       -3.473045	       0.6046505
3.5000000000000e+002	       -3.759941	       0.8033395
3.5125000000000e+002	       -4.006449	       0.9762489
3.5250000000000e+002	       -4.352989	        1.070705
3.5375000000000e+002	       -4.900748	        1.142705
3.5500000000000e+002	       -5.738791	         1.36909
3.5625000000000e+002	       -6.956778	        1.910119
3.5750000000000e+002	       -8.427505	        3.088321
3.5875000000000e+002	       -10.12741	        5.171595
3.6000000000000e+002	       -11.66623	        9.166356
3.6125000000000e+002	       -11.05638	        15.71263
3.6250000000000e+002	       -4.757299	        23.41312
3.6375000000000e+002	        9.473688	        24.43174
3.6500000000000e+002	        17.06379	        11.15117
3.6625000000000e+002	        12.23361	        3.986952
3.6750000000000e+002	        9.249681	        2.211242
3.6875000000000e+002	         7.43997	        1.327843
3.7000000000000e+002	        6.115681	         0.90751
3.7125000000000e+002	        5.257909	       0.7885292
3.7250000000000e+002	         4.71158	        0.633836
3.7375000000000e+002	         4.27384	       0.4577368
3.7500000000000e+002	        3.853106	       0.2956847
3.7625000000000e+002	        3.496668	       0.2400929
3.7750000000000e+002	        3.229705	       0.1202366
3.7875000000000e+002	        2.919569	      0.04425525
3.8000000000000e+002	        2.646036	      0.04827277
3.8125000000000e+002	        2.472794	       0.0617081
3.8250000000000e+002	        2.289531	      0.04608005
3.8375000000000e+002	        2.160691	       0.1048683
3.8500000000000e+002	         2.09503	      0.07539874
3.8625000000000e+002	        1.988053	      0.03054751
3.8750000000000e+002	        1.866707	     0.003453695
3.8875000000000e+002	         1.74215	     0.006082596
3.9000000000000e+002	        1.649271	      0.03677075
3.9125000000000e+002	        1.584294	      0.06486391
3.9250000000000e+002	        1.545568	      0.08468183
3.9375000000000e+002	        1.514234	      0.07823653
3.9500000000000e+002	        1.476817	      0.06277098
3.9625000000000e+002	        1.428819	      0.04757887
3.9750000000000e+002	        1.388733	      0.03888541
3.9875000000000e+002	        1.349891	      0.02259169
4.0000000000000e+002	        1.324759	     0.002260063
4.0125000000000e+002	        1.273292	      -0.0243282
4.0250000000000e+002	        1.232271	     -0.04816293
4.0375000000000e+002	        1.173034	      -0.1060179
4.0500000000000e+002	       0.9891891	      -0.1662008
4.0625000000000e+002	       0.7656624	       0.1862342
4.0750000000000e+002	        1.103346	       0.2162537
4.0875000000000e+002	        1.124579	       0.1225038
4.1000000000000e+002	        1.121567	      0.08069922
4.1125000000000e+002	        1.119811	      0.02084331
4.1250000000000e+002	         1.06189	     -0.03524265
4.1375000000000e+002	       0.9938921	     -0.03642558
4.1500000000000e+002	       0.9518374	     -0.02575426
4.1625000000000e+002	       0.9387928	    -0.009894582
4.1750000000000e+002	       0.9236944	     -0.02628219
4.1875000000000e+002	       0.8974981	     -0.03751939
4.2000000000000e+002	       0.8667477	     -0.04293119
4.2125000000000e+002	         0.83987	     -0.05227376
4.2250000000000e+002	       0.8011403	     -0.07351144
4.2375000000000e+002	       0.7151532	     -0.07635424
4.2500000000000e+002	       0.6558557	      0.01828769
4.2625000000000e+002	       0.6925563	      0.07348093
4.2750000000000e+002	       0.7143562	       0.0877858
4.2875000000000e+002	        0.733133	      0.08873474
4.3000000000000e+002	       0.7434466	      0.08512942
4.3125000000000e+002	        0.749105	      0.07587227
4.3250000000000e+002	       0.7590717	      0.06761799
4.3375000000000e+002	       0.7589922	      0.03863552
4.3500000000000e+002	       0.7480474	      0.01643985
4.3625000000000e+002	       0.7033682	      -0.0299963
4.3750000000000e+002	       0.6378559	      0.03456762
4.3875000000000e+002	       0.6962299	      0.06318861
4.4000000000000e+002	       0.7037537	      0.03211948
4.4125000000000e+002	       0.6823214	      0.01859584
4.4250000000000e+002	       0.6722221	      0.02286729
4.4375000000000e+002	       0.6609148	      0.02716576
4.4500000000000e+002	       0.6608165	      0.03548398
4.4625000000000e+002	       0.6607209	      0.04108926
4.4750000000000e+002	       0.6703438	      0.04721355
4.4875000000000e+002	       0.6829268	       0.0383959
4.5000000000000e+002	       0.6789513	       0.0260339
4.5125000000000e+002	       0.6808605	      0.01399998
4.5250000000000e+002	       0.6748043	     0.001908635
4.5375000000000e+002	       0.6682821	    -0.005337164
4.5500000000000e+002	       0.6605858	      -0.0130773
4.5625000000000e+002	       0.6519842	     -0.02193389
4.5750000000000e+002	       0.6385387	     -0.02932319
4.5875000000000e+002	       0.6240382	     -0.03336244
4.6000000000000e+002	       0.5855586	     -0.01422532
4.6125000000000e+002	       0.6154025	      0.00879071
4.6250000000000e+002	       0.6403937	     0.002519867
4.6375000000000e+002	       0.6611453	     -0.02787902
4.6500000000000e+002	       0.6580101	     -0.09267738
4.6625000000000e+002	       0.5799217	      -0.1222272
4.6750000000000e+002	       0.4754657	      -0.1213817
4.6875000000000e+002	        0.474997	     -0.02928176
4.7000000000000e+002	       0.4923054	     0.001697755
4.7125000000000e+002	       0.5065276	      0.02492481
4.7250000000000e+002	       0.5406009	      0.03657565
4.7375000000000e+002	        0.554654	     -0.01237686
4.7500000000000e+002	       0.5356998	    -0.001207441
4.7625000000000e+002	        0.528558	     0.003499665
4.7750000000000e+002	       0.5321038	      0.01242247
4.7875000000000e+002	       0.5425922	      0.01208613
4.8000000000000e+002	       0.5446576	     0.002143971
4.8125000000000e+002	       0.5375884	    -0.008215651
4.8250000000000e+002	         0.52573	    -0.008018136
4.8375000000000e+002	       0.5206066	    -0.005200808
4.8500000000000e+002	       0.5152841	    -0.001173534
4.8625000000000e+002	       0.5161256	     0.008456483
4.8750000000000e+002	       0.5192317	      0.01017452
4.8875000000000e+002	       0.5229129	      0.01080765
4.9000000000000e+002	       0.5266095	     0.006093326
4.9125000000000e+002	       0.5269619	     0.002428959
4.9250000000000e+002	       0.5317728	    -0.005568336
4.9375000000000e+002	       0.5220281	    -0.003330398
4.9500000000000e+002	       0.5212045	     0.004376885
4.9625000000000e+002	       0.5310397	     0.006797903
4.9750000000000e+002	       0.5258857	     0.003782063
4.9875000000000e+002	       0.5210218	      0.01446421
5.0000000000000e+002	        0.538429	      0.03461314
