Units: Ratio
Ref Chan:Resp Chan	0-Z:0-Z
Channel Name	I1 : I2
Channel Comment	 : 

Frequency	 Real	 Imaginary
7.0000000000000e+001	      -0.3635582	      0.02447258
7.1250000000000e+001	      -0.3308057	      0.01168076
7.2500000000000e+001	       -0.309522	     0.008881758
7.3750000000000e+001	      -0.2783291	    0.0001981215
7.5000000000000e+001	      -0.2551861	     -0.01634036
7.6250000000000e+001	      -0.2373604	     -0.01838386
7.7500000000000e+001	      -0.2214438	     -0.02372874
7.8750000000000e+001	       -0.202831	     -0.03144822
8.0000000000000e+001	      -0.1923058	     -0.03978503
8.1250000000000e+001	      -0.1782118	     -0.04260622
8.2500000000000e+001	      -0.1635572	     -0.04551933
8.3750000000000e+001	      -0.1577467	       -0.046988
8.5000000000000e+001	      -0.1430998	     -0.04978809
8.6250000000000e+001	      -0.1332009	     -0.05387856
8.7500000000000e+001	      -0.1240703	     -0.04465286
8.8750000000000e+001	      -0.1099763	     -0.04246414
9.0000000000000e+001	      -0.1017122	     -0.04169817
9.1250000000000e+001	     -0.09558668	     -0.03488674
9.2500000000000e+001	     -0.08659212	      -0.0258989
9.3750000000000e+001	     -0.08052962	     -0.02114134
9.5000000000000e+001	     -0.07988583	     -0.01235625
9.6250000000000e+001	     -0.07525644	    -0.001445741
9.7500000000000e+001	     -0.06691966	     0.003772116
9.8750000000000e+001	     -0.07021383	      0.01168003
1.0000000000000e+002	     -0.06369732	      0.01540862
1.0125000000000e+002	     -0.07598762	      0.01657145
1.0250000000000e+002	     -0.08232442	      0.02910642
1.0375000000000e+002	     -0.08816177	      0.03221938
1.0500000000000e+002	     -0.09962379	      0.04152118
1.0625000000000e+002	      -0.1008446	      0.04641045
1.0750000000000e+002	      -0.1100707	      0.05216731
1.0875000000000e+002	      -0.1191797	       0.0575021
1.1000000000000e+002	      -0.1296432	       0.0690247
1.1125000000000e+002	      -0.1383844	      0.06592069
1.1250000000000e+002	      -0.1643047	      0.08110106
1.1375000000000e+002	      -0.1568553	       0.1135548
1.1500000000000e+002	      -0.1490033	       0.1000727
1.1625000000000e+002	      -0.1615909	      0.09464388
1.1750000000000e+002	      -0.1727243	      0.09156661
1.1875000000000e+002	      -0.1856051	      0.09525989
1.2000000000000e+002	      -0.1893216	       0.1024669
1.2125000000000e+002	      -0.1789017	      0.07053719
1.2250000000000e+002	      -0.2162294	      0.06486928
1.2375000000000e+002	      -0.2324819	      0.05419497
1.2500000000000e+002	      -0.2397842	      0.05381744
1.2625000000000e+002	      -0.2508599	      0.04412119
1.2750000000000e+002	      -0.2650345	      0.03707868
1.2875000000000e+002	      -0.2719007	      0.03117917
1.3000000000000e+002	      -0.2813685	      0.02620081
1.3125000000000e+002	      -0.2858334	      0.02167452
1.3250000000000e+002	      -0.2946961	      0.01196509
1.3375000000000e+002	      -0.3036598	     0.007632133
1.3500000000000e+002	      -0.3128337	    -0.001678065
1.3625000000000e+002	      -0.3251978	    -0.007589007
1.3750000000000e+002	      -0.3477269	     -0.01879412
1.3875000000000e+002	      -0.3636227	    -0.005841337
1.4000000000000e+002	      -0.3703311	     -0.01099785
1.4125000000000e+002	       -0.384947	     -0.01821432
1.4250000000000e+002	       -0.412687	     -0.02381185
1.4375000000000e+002	      -0.4450778	     -0.02685542
1.4500000000000e+002	      -0.4931973	    -0.009614683
1.4625000000000e+002	      -0.5224596	      0.02190542
1.4750000000000e+002	      -0.5491817	      0.03955967
1.4875000000000e+002	      -0.5957749	      0.06843936
1.5000000000000e+002	      -0.5865781	       0.1255892
1.5125000000000e+002	      -0.6787799	       0.1589558
1.5250000000000e+002	      -0.7040678	       0.2690564
1.5375000000000e+002	      -0.6619835	       0.3505535
1.5500000000000e+002	      -0.6035486	        0.355676
1.5625000000000e+002	      -0.6157148	       0.2936383
1.5750000000000e+002	      -0.7067152	       0.2543158
1.5875000000000e+002	      -0.8271382	       0.2446402
1.6000000000000e+002	      -0.9728655	       0.2635084
1.6125000000000e+002	       -1.120709	        0.306898
1.6250000000000e+002	       -1.309577	       0.3484669
1.6375000000000e+002	       -1.549912	       0.3998956
1.6500000000000e+002	       -1.871254	       0.4764488
1.6625000000000e+002	       -2.327929	       0.5809767
1.6750000000000e+002	       -3.052872	          0.9099
1.6875000000000e+002	       -3.846965	        1.407537
1.7000000000000e+002	       -5.238668	        2.365509
1.7125000000000e+002	        -7.39775	        4.879881
1.7250000000000e+002	       -9.083111	        12.42198
1.7375000000000e+002	         7.14018	        25.00076
1.7500000000000e+002	        13.43869	        3.030537
1.7625000000000e+002	        7.900692	       0.9072445
1.7750000000000e+002	        5.899644	       0.4388861
1.7875000000000e+002	        4.834823	       0.2360031
1.8000000000000e+002	        4.138848	       0.2020996
1.8125000000000e+002	        3.904512	       0.1854419
1.8250000000000e+002	        3.601873	      0.05757508
1.8375000000000e+002	        3.409593	     0.001520294
1.8500000000000e+002	        3.281353	     -0.04727234
1.8625000000000e+002	         3.21896	     -0.09445468
1.8750000000000e+002	        3.187638	      -0.1500932
1.8875000000000e+002	        3.206733	      -0.2181474
1.9000000000000e+002	         3.25619	      -0.3097362
1.9125000000000e+002	        3.337351	      -0.4275987
1.9250000000000e+002	        3.420718	       -0.594022
1.9375000000000e+002	        3.488443	      -0.7640954
1.9500000000000e+002	        3.549641	      -0.9153306
1.9625000000000e+002	        3.682471	      -0.9962267
1.9750000000000e+002	        4.019059	       -1.056186
1.9875000000000e+002	        4.666428	       -1.384464
2.0000000000000e+002	        5.265744	       -2.013262
2.0125000000000e+002	        6.137317	       -2.889192
2.0250000000000e+002	        7.513987	       -4.799954
2.0375000000000e+002	        8.394758	       -9.531049
2.0500000000000e+002	        2.507267	       -17.37093
2.0625000000000e+002	       -10.07204	       -12.29731
2.0750000000000e+002	       -8.868808	       -3.326815
2.0875000000000e+002	       -5.747364	       -1.195282
2.1000000000000e+002	       -4.186795	      -0.5555428
2.1125000000000e+002	        -3.18546	      -0.3292083
2.1250000000000e+002	        -2.60269	      -0.2791518
2.1375000000000e+002	       -2.225173	      -0.1691366
2.1500000000000e+002	       -1.892166	     -0.08763741
2.1625000000000e+002	       -1.625555	     -0.05823426
2.1750000000000e+002	       -1.425065	     -0.02225124
2.1875000000000e+002	       -1.250667	      -0.0032697
2.2000000000000e+002	       -1.111349	     0.004220503
2.2125000000000e+002	      -0.9943749	      0.01242938
2.2250000000000e+002	      -0.8995848	      0.01155087
2.2375000000000e+002	      -0.8236186	      0.01344098
2.2500000000000e+002	      -0.7636905	      0.01296442
2.2625000000000e+002	      -0.7102609	       0.0191059
2.2750000000000e+002	      -0.6550373	       0.0263628
2.2875000000000e+002	      -0.6126978	      0.02174184
2.3000000000000e+002	      -0.5813008	      0.02369994
2.3125000000000e+002	      -0.5496247	      0.02749596
2.3250000000000e+002	      -0.5178832	      0.03798169
2.3375000000000e+002	      -0.4708436	      0.04554972
2.3500000000000e+002	      -0.4400957	       0.0131756
2.3625000000000e+002	      -0.4216282	      0.01560742
2.3750000000000e+002	      -0.4031232	     0.007508004
2.3875000000000e+002	      -0.3918488	     0.001067895
2.4000000000000e+002	       -0.377321	     0.000824462
2.4125000000000e+002	      -0.3575588	     0.004781181
2.4250000000000e+002	      -0.3443811	    -0.001492501
2.4375000000000e+002	      -0.3258714	    -0.003814283
2.4500000000000e+002	      -0.3089689	    -0.006242654
2.4625000000000e+002	      -0.2982804	     -0.01285157
2.4750000000000e+002	      -0.2826083	     -0.01762125
2.4875000000000e+002	      -0.2716232	     -0.01802321
2.5000000000000e+002	      -0.2819963	     -0.03444345
2.5125000000000e+002	      -0.2539385	     -0.02230441
2.5250000000000e+002	      -0.2391846	     -0.01861582
2.5375000000000e+002	      -0.2242613	     -0.01732741
2.5500000000000e+002	      -0.2067532	     -0.01436573
2.5625000000000e+002	       -0.184632	    -0.007978215
2.5750000000000e+002	      -0.1576196	     -0.01464187
2.5875000000000e+002	      -0.1472665	     -0.04035146
2.6000000000000e+002	      -0.1579459	     -0.03809923
2.6125000000000e+002	      -0.1496846	     -0.02708352
2.6250000000000e+002	      -0.1361145	      -0.0195249
2.6375000000000e+002	       -0.122968	     -0.01002093
2.6500000000000e+002	     -0.09774296	     -0.01225239
2.6625000000000e+002	     -0.09452501	     -0.03237309
2.6750000000000e+002	      -0.1093943	     -0.03281051
2.6875000000000e+002	      -0.1097624	     -0.02131331
2.7000000000000e+002	      -0.1044387	     -0.01338429
2.7125000000000e+002	      -0.1003233	    -0.008283084
2.7250000000000e+002	     -0.09504186	     0.001095689
2.7375000000000e+002	     -0.08972514	     0.001842937
2.7500000000000e+002	     -0.08829454	     0.006781672
2.7625000000000e+002	     -0.09002446	      0.01255985
2.7750000000000e+002	     -0.08510908	       0.0123709
2.7875000000000e+002	     -0.08747261	      0.01874091
2.8000000000000e+002	     -0.08427423	      0.01911989
2.8125000000000e+002	     -0.08145437	      0.02905778
2.8250000000000e+002	     -0.07676525	      0.02565691
2.8375000000000e+002	     -0.07943621	      0.02270286
2.8500000000000e+002	     -0.07939596	      0.02489892
2.8625000000000e+002	     -0.08239392	      0.02575951
2.8750000000000e+002	     -0.08349767	      0.02815587
2.8875000000000e+002	      -0.0716974	      0.03563366
2.9000000000000e+002	     -0.05886605	     0.005797708
2.9125000000000e+002	     -0.07982774	    -0.003706316
2.9250000000000e+002	      -0.0905309	   -0.0009270723
2.9375000000000e+002	      -0.0944855	     0.002592316
2.9500000000000e+002	     -0.09407495	  -4.978176e-006
2.9625000000000e+002	     -0.09243266	    0.0001121814
2.9750000000000e+002	     -0.09268012	    -0.005327705
2.9875000000000e+002	     -0.09378727	    -0.005554981
3.0000000000000e+002	     -0.09211914	    -0.007537188
3.0125000000000e+002	     -0.09202392	    -0.009247019
3.0250000000000e+002	     -0.09240188	     -0.01607128
3.0375000000000e+002	     -0.09718681	     -0.01497706
3.0500000000000e+002	      -0.1002656	    -0.007900804
3.0625000000000e+002	     -0.09191029	     0.002552333
3.0750000000000e+002	     -0.07473432	   -0.0002675872
3.0875000000000e+002	     -0.06602085	    -0.005673749
3.1000000000000e+002	     -0.06192892	    -0.005624268
3.1125000000000e+002	     -0.05321353	      -0.0104951
3.1250000000000e+002	     -0.05100204	     -0.01311876
3.1375000000000e+002	     -0.04344408	     -0.01131536
3.1500000000000e+002	     -0.04147743	     -0.01104134
3.1625000000000e+002	     -0.03607476	     -0.01188454
3.1750000000000e+002	     -0.03264194	    -0.008489067
3.1875000000000e+002	     -0.02904277	    -0.005076944
3.2000000000000e+002	     -0.02215627	    -0.001430338
3.2125000000000e+002	     -0.01869853	    0.0004562559
3.2250000000000e+002	     -0.01694996	      0.00805022
3.2375000000000e+002	    -0.008654952	       0.0147897
3.2500000000000e+002	    -0.005354027	      0.01662597
3.2625000000000e+002	   -0.0008436319	      0.02375577
3.2750000000000e+002	       0.0101232	      0.02595942
3.2875000000000e+002	      0.01556069	      0.02609911
3.3000000000000e+002	      0.02065575	      0.02508594
3.3125000000000e+002	      0.03025094	       0.0240803
3.3250000000000e+002	      0.03301517	      0.01614931
3.3375000000000e+002	      0.03020176	      0.01254698
3.3500000000000e+002	      0.02993196	      0.01375009
3.3625000000000e+002	      0.03219266	     0.007429099
3.3750000000000e+002	      0.02159745	    -0.004671471
3.3875000000000e+002	     0.008741931	    -0.009990229
3.4000000000000e+002	    -0.006188246	      -0.0153101
3.4125000000000e+002	     -0.02347152	     -0.01980636
3.4250000000000e+002	     -0.03942892	     -0.02358766
3.4375000000000e+002	     -0.07035414	     -0.02337213
3.4500000000000e+002	     -0.09024189	     -0.01002745
3.4625000000000e+002	     -0.09387167	     0.003625975
3.4750000000000e+002	     -0.09228996	    -0.006322577
3.4875000000000e+002	      -0.1293632	     -0.01838436
3.5000000000000e+002	      -0.1236301	    -0.006318658
3.5125000000000e+002	       -0.158885	    -0.007456194
3.5250000000000e+002	      -0.1831014	    -0.007537512
3.5375000000000e+002	      -0.2167136	    -0.001956884
3.5500000000000e+002	      -0.2448284	     0.001671643
3.5625000000000e+002	       -0.285825	      0.00497163
3.5750000000000e+002	      -0.3639323	      0.01202609
3.5875000000000e+002	        -0.48107	      0.07096425
3.6000000000000e+002	      -0.5872129	       0.2211085
3.6125000000000e+002	      -0.6313176	       0.4170893
3.6250000000000e+002	      -0.6420709	       0.7005244
3.6375000000000e+002	      -0.4661846	        1.105692
3.6500000000000e+002	       0.0990528	        1.458224
3.6625000000000e+002	       0.9439045	        1.129086
3.6750000000000e+002	        0.960293	       0.3706021
3.6875000000000e+002	        0.709436	       0.1641235
3.7000000000000e+002	       0.5932387	      0.09870557
3.7125000000000e+002	       0.5236617	      0.06000406
3.7250000000000e+002	       0.4777282	      0.03492315
3.7375000000000e+002	       0.4436677	      0.01754364
3.7500000000000e+002	        0.418373	     0.007120756
3.7625000000000e+002	       0.4002675	      0.00146962
3.7750000000000e+002	       0.3865736	     0.001480758
3.7875000000000e+002	       0.3794845	     -0.00789958
3.8000000000000e+002	       0.3671582	      -0.0117399
3.8125000000000e+002	       0.3574794	    -0.006251862
3.8250000000000e+002	        0.349768	     0.002939447
3.8375000000000e+002	       0.3473313	      0.00401335
3.8500000000000e+002	       0.3442305	      0.01136174
3.8625000000000e+002	       0.3408877	     0.009641639
3.8750000000000e+002	       0.3329434	      0.01296273
3.8875000000000e+002	       0.3202603	      0.02111872
3.9000000000000e+002	       0.3178166	      0.03758136
3.9125000000000e+002	         0.31812	      0.05224807
3.9250000000000e+002	       0.3245408	      0.06335112
3.9375000000000e+002	       0.3338304	      0.07633626
3.9500000000000e+002	       0.3512985	      0.08468124
3.9625000000000e+002	       0.3800095	      0.06483082
3.9750000000000e+002	       0.3662691	      0.05384828
3.9875000000000e+002	       0.3599006	      0.05736256
4.0000000000000e+002	       0.3606874	      0.06979983
4.0125000000000e+002	       0.3759627	      0.08928549
4.0250000000000e+002	       0.4591996	       0.1134634
4.0375000000000e+002	       0.4537305	     -0.04514916
4.0500000000000e+002	       0.3931149	     -0.01205082
4.0625000000000e+002	       0.3925585	     0.003788608
4.0750000000000e+002	       0.3993787	      0.01155195
4.0875000000000e+002	       0.4121537	      0.02412593
4.1000000000000e+002	       0.4643214	      0.01704933
4.1125000000000e+002	       0.4655285	     -0.01927243
4.1250000000000e+002	       0.4618092	     -0.03179419
4.1375000000000e+002	       0.4645456	     -0.03153824
4.1500000000000e+002	       0.4768352	     -0.02737417
4.1625000000000e+002	       0.4947087	      -0.0302316
4.1750000000000e+002	       0.5179167	     -0.02862435
4.1875000000000e+002	       0.5448681	     -0.03406038
4.2000000000000e+002	       0.5711962	     -0.04089146
4.2125000000000e+002	       0.5992204	     -0.04015203
4.2250000000000e+002	       0.6341202	     -0.03733813
4.2375000000000e+002	       0.6746385	     -0.03837477
4.2500000000000e+002	       0.7196859	     -0.03742558
4.2625000000000e+002	        0.778633	     -0.03966482
4.2750000000000e+002	       0.8427747	     -0.05722044
4.2875000000000e+002	       0.8780126	      -0.1102099
4.3000000000000e+002	       0.8913728	       -0.112405
4.3125000000000e+002	       0.9311158	       -0.108673
4.3250000000000e+002	       0.9700767	      -0.1231805
4.3375000000000e+002	       0.9862668	       -0.111285
4.3500000000000e+002	        1.056298	     -0.09345499
4.3625000000000e+002	        1.109825	     -0.09359673
4.3750000000000e+002	         1.16755	     -0.09847901
4.3875000000000e+002	        1.222257	     -0.09884284
4.4000000000000e+002	        1.278399	      -0.0965002
4.4125000000000e+002	        1.328815	      -0.0936456
4.4250000000000e+002	        1.367169	     -0.06451899
4.4375000000000e+002	        1.434951	      0.02198277
4.4500000000000e+002	        1.561781	      0.09948606
4.4625000000000e+002	        1.731338	       0.1789239
4.4750000000000e+002	        1.931788	       0.2424604
4.4875000000000e+002	        2.166743	       0.2956908
4.5000000000000e+002	        2.454435	       0.3492532
4.5125000000000e+002	        2.722837	       0.3625972
4.5250000000000e+002	        3.073786	       0.3815172
4.5375000000000e+002	        3.449453	       0.4447187
4.5500000000000e+002	        3.906688	       0.7172003
4.5625000000000e+002	        5.266923	        1.769531
4.5750000000000e+002	          8.0378	      -0.6418098
4.5875000000000e+002	        8.645103	      -0.8486544
4.6000000000000e+002	        11.68011	       -1.708308
4.6125000000000e+002	        17.79466	        -5.30078
4.6250000000000e+002	        27.34127	       -23.14096
4.6375000000000e+002	       -24.14315	        -54.4791
4.6500000000000e+002	       -21.04574	        -5.78535
4.6625000000000e+002	        -12.6689	       -1.812783
4.6750000000000e+002	       -9.015134	      -0.6468219
4.6875000000000e+002	        -6.65543	     -0.01581067
4.7000000000000e+002	        -4.33266	      -0.9479852
4.7125000000000e+002	       -5.715751	      -0.8095292
4.7250000000000e+002	       -4.771118	      -0.2159572
4.7375000000000e+002	       -4.154153	     -0.09020983
4.7500000000000e+002	       -3.739604	     -0.04108917
4.7625000000000e+002	       -3.392836	      0.01434533
4.7750000000000e+002	       -3.129478	      -0.0998676
4.7875000000000e+002	       -2.926656	     -0.03703067
4.8000000000000e+002	       -2.751448	     -0.04706762
4.8125000000000e+002	       -2.592216	     -0.03430402
4.8250000000000e+002	       -2.460168	     -0.06544597
4.8375000000000e+002	       -2.379388	     -0.07448796
4.8500000000000e+002	       -2.288291	     -0.05535597
4.8625000000000e+002	       -2.198169	     -0.04696265
4.8750000000000e+002	       -2.108063	     -0.05215754
4.8875000000000e+002	       -2.046184	     -0.05992005
4.9000000000000e+002	         -1.9824	     -0.07052517
4.9125000000000e+002	       -1.942534	     -0.08449206
4.9250000000000e+002	       -1.911923	      -0.1011759
4.9375000000000e+002	        -1.91719	     -0.06899969
4.9500000000000e+002	       -1.860096	     -0.06961965
4.9625000000000e+002	       -1.818463	     -0.04887249
4.9750000000000e+002	       -1.763707	     -0.04834464
4.9875000000000e+002	         -1.7209	     -0.04755633
5.0000000000000e+002	       -1.666872	     -0.03811577
