Units: Ratio
Ref Chan:Resp Chan	0-Z:0-Z
Channel Name	I1 : I2
Channel Comment	 : 

Frequency	 Real	 Imaginary

Units:
Hz	V / V	 
0.0000000000000e+000	      -0.8138708	               0
1.2500000000000e+000	      0.09319518	      -0.1064766
2.5000000000000e+000	      0.03355883	      -0.0469989
3.7500000000000e+000	      0.03095389	     -0.03241877
5.0000000000000e+000	      0.02925063	     -0.01479852
6.2500000000000e+000	      0.03404465	     -0.01486579
7.5000000000000e+000	      0.01336599	     -0.01077672
8.7500000000000e+000	     0.007127675	    -0.005752852
1.0000000000000e+001	      0.01095365	    -0.002826766
1.1250000000000e+001	      0.01090716	    -0.009084779
1.2500000000000e+001	     0.009502914	    -0.008669708
1.3750000000000e+001	      0.01158518	    -0.008507511
1.5000000000000e+001	      0.01107765	    -0.009076769
1.6250000000000e+001	      0.01278974	    -0.002438929
1.7500000000000e+001	      0.01298947	     -0.00170846
1.8750000000000e+001	      0.01333261	     0.003239454
2.0000000000000e+001	      0.01170449	     0.007070372
2.1250000000000e+001	      0.01220999	      0.01056763
2.2500000000000e+001	      0.01048419	      0.01173237
2.3750000000000e+001	     0.006071565	      0.01386913
2.5000000000000e+001	    0.0004621446	      0.01352344
2.6250000000000e+001	    -0.001681228	      0.01479521
2.7500000000000e+001	    -0.007612845	      0.01551318
2.8750000000000e+001	     -0.01435892	      0.01661687
3.0000000000000e+001	     -0.03623639	      0.03315175
3.1250000000000e+001	      0.01306744	      0.00886056
3.2500000000000e+001	    0.0005243893	     0.006000241
3.3750000000000e+001	     -0.00354461	     0.002982111
3.5000000000000e+001	    -0.005098125	     0.001153149
3.6250000000000e+001	    -0.006372249	   -0.0007220893
3.7500000000000e+001	    -0.006154104	    -0.002176231
3.8750000000000e+001	    -0.004963501	    -0.001611779
4.0000000000000e+001	    -0.004925263	    -0.003471279
4.1250000000000e+001	      -0.0052083	    -0.003628377
4.2500000000000e+001	    -0.004302414	    -0.002889002
4.3750000000000e+001	    -0.004196651	    -0.002664334
4.5000000000000e+001	     -0.00513201	     -0.00221065
4.6250000000000e+001	    -0.003681213	    -0.002241409
4.7500000000000e+001	    -0.006184908	    -0.001576907
4.8750000000000e+001	    -0.006539254	     -0.00230738
5.0000000000000e+001	    -0.008962665	    -0.003099313
5.1250000000000e+001	     -0.01180249	    -0.001712678
5.2500000000000e+001	     -0.01301782	    -0.001921126
5.3750000000000e+001	     -0.01610417	    -0.001626282
5.5000000000000e+001	     -0.01941802	    0.0005073535
5.6250000000000e+001	     -0.02545923	     0.002460461
5.7500000000000e+001	     -0.03710879	     0.007764624
5.8750000000000e+001	     -0.06516647	      0.02282536
6.0000000000000e+001	      -0.1316406	       0.1424699
6.1250000000000e+001	       0.1576363	      0.06804971
6.2500000000000e+001	        0.075302	      0.01003535
6.3750000000000e+001	      0.05104135	     0.005273177
6.5000000000000e+001	      0.03943314	     0.002091979
6.6250000000000e+001	      0.03132042	     0.001095677
6.7500000000000e+001	       0.0255841	    0.0005009597
